[1] ['1', '1', '5'] -> 5 / (1 + 1) mod 43
[437] ['7', '20', '23'] -> (7 - 23) * 20 mod 43
[438] ['7', '20', '25'] -> (20 - 7) * 25 mod 43
[439] ['7', '20', '27'] -> (20 / 27) - 7 mod 43
[440] ['7', '20', '29'] -> (20 / 29) + 7 mod 43
[441] ['7', '20', '30'] -> (20 * 7) - 30 mod 43
[442] ['7', '20', '31'] -> (20 - 7) / 31 mod 43
[443] ['7', '20', '33'] -> 33 - (20 / 7) mod 43
[444] ['7', '20', '39'] -> (39 / 20) + 7 mod 43
[445] ['7', '20', '42'] -> 20 / (7 - 42) mod 43
[446] ['1', '2', '9'] -> (2 - 1) / 9 mod 43
[447] ['1', '15', '32'] -> (1 / 32) - 15 mod 43
[448] ['7', '21', '21'] -> (21 / 7) + 21 mod 43
[449] ['7', '21', '34'] -> 7 - (21 * 34) mod 43
[450] ['7', '21', '35'] -> 35 / (21 - 7) mod 43
[451] ['7', '21', '36'] -> (21 - 36) * 7 mod 43
[452] ['7', '21', '40'] -> (21 - 7) / 40 mod 43
[453] ['7', '21', '41'] -> 7 / (41 - 21) mod 43
[454] ['7', '22', '26'] -> (22 - 26) / 7 mod 43
[455] ['7', '22', '30'] -> (30 / 22) + 7 mod 43
[456] ['7', '22', '36'] -> (22 - 7) * 36 mod 43
[457] ['7', '23', '23'] -> (23 - 7) * 23 mod 43
[458] ['1', '16', '18'] -> 1 - (16 / 18) mod 43
[459] ['7', '23', '25'] -> (25 / 23) - 7 mod 43
[460] ['7', '23', '27'] -> (23 - 27) / 7 mod 43
[461] ['7', '23', '32'] -> 32 / (23 + 7) mod 43
[462] ['7', '23', '39'] -> 7 - (39 / 23) mod 43
[463] ['7', '24', '35'] -> (35 / 7) - 24 mod 43
[464] ['7', '25', '32'] -> 7 - (25 * 32) mod 43
[465] ['7', '25', '34'] -> (34 + 7) / 25 mod 43
[466] ['7', '25', '39'] -> 7 - (25 / 39) mod 43
[467] ['7', '26', '27'] -> (27 + 7) * 26 mod 43
[468] ['7', '26', '28'] -> (7 - 28) / 26 mod 43
[469] ['1', '16', '19'] -> 1 - (19 / 16) mod 43
[470] ['7', '26', '30'] -> (26 - 30) / 7 mod 43
[471] ['7', '26', '35'] -> (26 / 7) - 35 mod 43
[472] ['7', '26', '37'] -> 7 / (26 + 37) mod 43
[473] ['7', '26', '39'] -> (26 + 7) / 39 mod 43
[474] ['7', '27', '27'] -> (27 - 7) * 27 mod 43
[475] ['7', '27', '32'] -> (7 / 27) - 32 mod 43
[476] ['7', '27', '34'] -> 34 - (27 / 7) mod 43
[477] ['7', '27', '38'] -> (38 * 7) - 27 mod 43
[478] ['7', '27', '41'] -> 41 - (27 * 7) mod 43
[479] ['7', '28', '28'] -> 28 - (28 / 7) mod 43
[480] ['1', '16', '22'] -> (1 + 22) * 16 mod 43
[481] ['7', '28', '31'] -> 31 / (28 - 7) mod 43
[482] ['7', '28', '38'] -> (28 - 7) * 38 mod 43
[483] ['7', '29', '30'] -> (30 * 7) + 29 mod 43
[484] ['7', '29', '34'] -> 7 / (29 + 34) mod 43
[485] ['7', '29', '37'] -> (29 / 37) - 7 mod 43
[486] ['7', '30', '33'] -> 7 / (30 + 33) mod 43
[487] ['7', '30', '38'] -> 30 / (7 - 38) mod 43
[488] ['7', '31', '34'] -> (34 + 7) * 31 mod 43
[489] ['7', '31', '35'] -> (31 - 35) / 7 mod 43
[490] ['7', '32', '34'] -> (7 / 32) - 34 mod 43
[491] ['1', '16', '29'] -> 16 / (1 - 29) mod 43
[492] ['7', '32', '40'] -> (40 - 7) * 32 mod 43
[493] ['7', '32', '41'] -> 41 / (32 - 7) mod 43
[494] ['7', '33', '38'] -> (33 + 38) * 7 mod 43
[495] ['7', '34', '37'] -> (34 + 37) * 7 mod 43
[496] ['7', '34', '39'] -> (39 * 7) - 34 mod 43
[497] ['7', '34', '42'] -> (34 * 7) - 42 mod 43
[498] ['7', '35', '40'] -> (35 / 40) + 7 mod 43
[499] ['7', '35', '41'] -> (7 / 35) + 41 mod 43
[500] ['7', '37', '38'] -> (38 / 7) + 37 mod 43
[501] ['7', '37', '39'] -> 37 / (39 - 7) mod 43
[502] ['1', '16', '31'] -> (16 * 31) + 1 mod 43
[503] ['7', '37', '40'] -> (40 / 7) - 37 mod 43
[504] ['7', '39', '39'] -> 39 - (39 * 7) mod 43
[505] ['7', '39', '40'] -> (40 - 7) / 39 mod 43
[506] ['7', '40', '41'] -> (40 * 7) - 41 mod 43
[507] ['7', '41', '41'] -> (41 + 41) / 7 mod 43
[508] ['8', '8', '8'] -> 8 + 8 + 8 mod 43
[509] ['8', '8', '12'] -> (12 + 8) / 8 mod 43
[510] ['8', '8', '15'] -> (8 + 8) / 15 mod 43
[511] ['8', '8', '20'] -> (8 / 8) - 20 mod 43
[512] ['8', '8', '25'] -> 25 - (8 / 8) mod 43
[513] ['1', '16', '32'] -> (1 / 16) + 32 mod 43
[514] ['8', '8', '28'] -> (28 - 8) / 8 mod 43
[515] ['8', '8', '37'] -> 8 / (37 - 8) mod 43
[516] ['8', '8', '42'] -> (42 / 8) + 8 mod 43
[517] ['8', '9', '10'] -> 10 - (8 * 9) mod 43
[518] ['8', '9', '11'] -> (11 + 9) / 8 mod 43
[519] ['8', '9', '13'] -> 9 / (8 - 13) mod 43
[520] ['8', '9', '14'] -> (9 / 14) + 8 mod 43
[521] ['8', '9', '15'] -> (15 / 9) + 8 mod 43
[522] ['8', '9', '21'] -> 21 / (8 + 9) mod 43
[523] ['8', '9', '28'] -> 8 - (28 / 9) mod 43
[524] ['1', '16', '37'] -> (1 - 16) / 37 mod 43
[525] ['8', '9', '32'] -> (9 - 32) / 8 mod 43
[526] ['8', '9', '40'] -> (40 * 9) + 8 mod 43
[527] ['8', '10', '10'] -> (10 + 10) / 8 mod 43
[528] ['8', '10', '14'] -> (14 / 8) - 10 mod 43
[529] ['8', '10', '15'] -> (15 * 8) - 10 mod 43
[530] ['8', '10', '23'] -> (8 / 23) - 10 mod 43
[531] ['8', '10', '25'] -> (8 - 10) / 25 mod 43
[532] ['8', '10', '29'] -> (10 * 29) - 8 mod 43
[533] ['8', '10', '34'] -> (34 * 8) + 10 mod 43
[534] ['8', '10', '38'] -> 38 / (8 - 10) mod 43
[535] ['1', '17', '19'] -> 19 - (1 / 17) mod 43
[536] ['8', '10', '40'] -> (8 - 40) * 10 mod 43
[537] ['8', '11', '13'] -> 13 - (8 / 11) mod 43
[538] ['8', '11', '15'] -> (11 / 8) - 15 mod 43
[539] ['8', '11', '20'] -> 20 - (11 / 8) mod 43
[540] ['8', '11', '28'] -> (11 / 8) + 28 mod 43
[541] ['8', '11', '29'] -> 29 / (11 - 8) mod 43
[542] ['8', '11', '31'] -> (31 - 11) / 8 mod 43
[543] ['8', '11', '34'] -> (11 - 34) / 8 mod 43
[544] ['8', '11', '36'] -> 11 - (36 * 8) mod 43
[545] ['8', '11', '39'] -> 8 - (39 / 11) mod 43
[546] ['1', '17', '22'] -> (22 - 1) / 17 mod 43
[547] ['8', '11', '40'] -> 8 / (40 - 11) mod 43
[548] ['8', '12', '13'] -> 8 - (12 * 13) mod 43
[549] ['8', '12', '21'] -> (8 - 21) / 12 mod 43
[550] ['8', '12', '22'] -> (22 + 8) / 12 mod 43
[551] ['8', '12', '27'] -> (12 + 8) * 27 mod 43
[552] ['8', '12', '32'] -> (32 - 12) / 8 mod 43
[553] ['8', '12', '40'] -> (40 / 12) - 8 mod 43
[554] ['8', '12', '41'] -> 8 / (41 - 12) mod 43
[555] ['8', '12', '42'] -> (12 / 8) - 42 mod 43
[556] ['8', '13', '13'] -> (8 / 13) - 13 mod 43
[557] ['1', '2', '10'] -> 1 - (10 * 2) mod 43
[558] ['1', '17', '25'] -> 17 / (25 - 1) mod 43
[559] ['8', '13', '21'] -> (8 - 13) * 21 mod 43
[560] ['8', '13', '22'] -> (13 - 8) * 22 mod 43
[561] ['8', '13', '23'] -> 13 / (23 + 8) mod 43
[562] ['8', '13', '25'] -> (13 / 25) + 8 mod 43
[563] ['8', '13', '27'] -> 8 / (13 - 27) mod 43
[564] ['8', '13', '37'] -> (13 * 8) - 37 mod 43
[565] ['8', '14', '16'] -> (8 - 16) / 14 mod 43
[566] ['8', '14', '27'] -> (27 + 8) / 14 mod 43
[567] ['8', '14', '31'] -> 14 - (31 * 8) mod 43
[568] ['8', '14', '39'] -> (8 - 14) * 39 mod 43
[569] ['1', '17', '26'] -> 1 / (26 - 17) mod 43
[570] ['8', '15', '16'] -> (15 + 8) * 16 mod 43
[571] ['8', '15', '19'] -> 8 - (15 * 19) mod 43
[572] ['8', '15', '21'] -> (21 * 8) - 15 mod 43
[573] ['8', '15', '25'] -> (25 / 15) + 8 mod 43
[574] ['8', '15', '34'] -> 8 - (15 / 34) mod 43
[575] ['8', '15', '37'] -> (15 / 8) - 37 mod 43
[576] ['8', '15', '38'] -> (15 - 38) / 8 mod 43
[577] ['8', '15', '39'] -> 39 / (15 - 8) mod 43
[578] ['8', '16', '17'] -> 17 / (16 + 8) mod 43
[579] ['8', '16', '20'] -> 20 / (16 - 8) mod 43
[580] ['1', '17', '28'] -> (1 - 17) / 28 mod 43
[581] ['8', '16', '25'] -> (16 * 8) + 25 mod 43
[582] ['8', '16', '28'] -> (8 - 28) * 16 mod 43
[583] ['8', '16', '29'] -> (16 - 8) / 29 mod 43
[584] ['8', '16', '31'] -> (31 - 8) * 16 mod 43
[585] ['8', '16', '40'] -> (8 - 16) * 40 mod 43
[586] ['8', '17', '18'] -> (17 / 18) - 8 mod 43
[587] ['8', '17', '21'] -> (8 / 17) + 21 mod 43
[588] ['8', '17', '22'] -> (8 / 17) - 22 mod 43
[589] ['8', '17', '36'] -> (17 / 36) + 8 mod 43
[590] ['8', '17', '40'] -> (17 - 40) / 8 mod 43
[591] ['1', '17', '30'] -> (1 + 17) * 30 mod 43
[592] ['8', '17', '41'] -> 41 / (17 + 8) mod 43
[593] ['8', '18', '18'] -> 18 / (8 - 18) mod 43
[594] ['8', '18', '19'] -> (18 + 8) / 19 mod 43
[595] ['8', '18', '20'] -> (18 * 20) + 8 mod 43
[596] ['8', '18', '23'] -> 8 - (18 * 23) mod 43
[597] ['8', '18', '33'] -> (33 * 8) + 18 mod 43
[598] ['8', '18', '40'] -> (18 * 40) - 8 mod 43
[599] ['8', '19', '21'] -> 21 - (19 / 8) mod 43
[600] ['8', '19', '22'] -> (22 - 19) * 8 mod 43
[601] ['8', '19', '23'] -> 8 - (19 / 23) mod 43
[602] ['1', '17', '33'] -> (1 + 17) / 33 mod 43
[603] ['8', '19', '25'] -> (8 - 25) / 19 mod 43
[604] ['8', '19', '38'] -> 38 - (8 / 19) mod 43
[605] ['8', '19', '39'] -> (39 - 19) / 8 mod 43
[606] ['8', '20', '23'] -> (23 - 20) * 8 mod 43
[607] ['8', '20', '25'] -> 8 - (20 * 25) mod 43
[608] ['8', '20', '26'] -> (20 + 26) * 8 mod 43
[609] ['8', '20', '28'] -> (8 / 20) - 28 mod 43
[610] ['8', '20', '30'] -> 30 / (20 - 8) mod 43
[611] ['8', '20', '32'] -> (32 / 8) + 20 mod 43
[612] ['8', '20', '33'] -> 33 - (8 / 20) mod 43
[613] ['1', '17', '38'] -> (38 / 17) - 1 mod 43
[614] ['8', '20', '34'] -> 8 / (20 - 34) mod 43
[615] ['8', '20', '35'] -> (35 - 8) * 20 mod 43
[616] ['8', '20', '37'] -> (20 + 8) / 37 mod 43
[617] ['8', '20', '40'] -> (40 - 20) / 8 mod 43
[618] ['8', '20', '42'] -> (42 + 8) / 20 mod 43
[619] ['8', '21', '22'] -> (21 * 22) - 8 mod 43
[620] ['8', '21', '23'] -> (23 + 8) / 21 mod 43
[621] ['8', '21', '26'] -> 21 - (8 / 26) mod 43
[622] ['8', '21', '30'] -> (30 + 8) * 21 mod 43
[623] ['8', '21', '31'] -> (21 - 8) / 31 mod 43
[624] ['1', '17', '39'] -> 1 - (39 / 17) mod 43
[625] ['8', '21', '34'] -> 21 / (8 - 34) mod 43
[626] ['8', '21', '40'] -> (8 / 21) + 40 mod 43
[627] ['8', '21', '41'] -> (41 - 21) / 8 mod 43
[628] ['8', '21', '42'] -> (21 + 42) / 8 mod 43
[629] ['8', '22', '27'] -> 22 - (27 / 8) mod 43
[630] ['8', '22', '28'] -> 28 - (22 * 8) mod 43
[631] ['8', '22', '29'] -> (8 - 22) * 29 mod 43
[632] ['8', '22', '34'] -> 22 / (34 - 8) mod 43
[633] ['8', '22', '42'] -> (42 - 22) / 8 mod 43
[634] ['8', '23', '23'] -> (23 + 23) * 8 mod 43
[635] ['1', '18', '18'] -> (18 * 18) + 1 mod 43
[636] ['8', '23', '25'] -> (23 * 25) + 8 mod 43
[637] ['8', '23', '28'] -> (28 + 8) / 23 mod 43
[638] ['8', '23', '32'] -> (32 / 8) - 23 mod 43
[639] ['8', '23', '33'] -> (8 / 23) + 33 mod 43
[640] ['8', '23', '38'] -> (23 / 8) - 38 mod 43
[641] ['8', '23', '40'] -> (23 + 40) / 8 mod 43
[642] ['8', '23', '41'] -> (23 + 8) * 41 mod 43
[643] ['8', '24', '25'] -> (25 - 8) / 24 mod 43
[644] ['8', '24', '34'] -> (8 - 34) / 24 mod 43
[645] ['8', '25', '26'] -> (26 / 25) - 8 mod 43
[646] ['1', '18', '19'] -> (1 - 18) / 19 mod 43
[647] ['8', '25', '29'] -> (25 / 29) - 8 mod 43
[648] ['8', '26', '26'] -> (26 + 8) * 26 mod 43
[649] ['8', '26', '36'] -> 8 - (26 / 36) mod 43
[650] ['8', '26', '39'] -> (8 / 39) + 26 mod 43
[651] ['8', '26', '41'] -> 41 / (8 - 26) mod 43
[652] ['8', '27', '28'] -> (28 - 8) * 27 mod 43
[653] ['8', '27', '30'] -> (30 - 27) * 8 mod 43
[654] ['8', '28', '28'] -> (28 * 8) - 28 mod 43
[655] ['8', '28', '32'] -> 28 - (32 / 8) mod 43
[656] ['8', '28', '33'] -> 33 - (28 * 8) mod 43
[657] ['1', '18', '20'] -> (20 / 18) - 1 mod 43
[658] ['8', '28', '34'] -> (28 / 34) + 8 mod 43
[659] ['8', '29', '31'] -> 31 / (29 - 8) mod 43
[660] ['8', '29', '33'] -> 33 - (29 / 8) mod 43
[661] ['8', '29', '39'] -> (29 + 8) * 39 mod 43
[662] ['8', '30', '30'] -> 30 - (8 / 30) mod 43
[663] ['8', '30', '32'] -> (8 / 32) - 30 mod 43
[664] ['8', '30', '36'] -> 8 - (36 / 30) mod 43
[665] ['8', '31', '35'] -> (31 - 8) / 35 mod 43
[666] ['8', '31', '36'] -> 36 / (31 - 8) mod 43
[667] ['8', '31', '41'] -> 8 / (31 + 41) mod 43
[668] ['1', '2', '17'] -> 2 / (1 + 17) mod 43
[669] ['1', '18', '21'] -> 21 / (18 - 1) mod 43
[670] ['8', '32', '37'] -> (8 / 37) - 32 mod 43
[671] ['8', '32', '39'] -> (39 / 32) + 8 mod 43
[672] ['8', '32', '40'] -> 8 / (32 + 40) mod 43
[673] ['8', '33', '33'] -> (8 - 33) / 33 mod 43
[674] ['8', '33', '34'] -> (34 * 8) - 33 mod 43
[675] ['8', '33', '38'] -> 38 / (33 + 8) mod 43
[676] ['8', '33', '39'] -> 8 / (33 + 39) mod 43
[677] ['8', '34', '39'] -> 39 - (34 / 8) mod 43
[678] ['8', '34', '42'] -> (8 / 34) - 42 mod 43
[679] ['8', '35', '38'] -> (38 - 35) * 8 mod 43
[680] ['1', '18', '24'] -> (18 - 1) / 24 mod 43
[681] ['8', '36', '41'] -> (36 / 8) + 41 mod 43
[682] ['8', '37', '37'] -> 37 - (8 / 37) mod 43
[683] ['8', '38', '41'] -> (41 - 38) * 8 mod 43
[684] ['8', '38', '42'] -> (8 - 42) / 38 mod 43
[685] ['8', '39', '39'] -> (39 * 39) + 8 mod 43
[686] ['8', '39', '40'] -> (39 / 8) - 40 mod 43
[687] ['8', '42', '42'] -> 42 / (42 - 8) mod 43
[688] ['9', '9', '10'] -> (10 - 9) / 9 mod 43
[689] ['9', '9', '12'] -> (9 / 12) - 9 mod 43
[690] ['9', '9', '16'] -> (16 * 9) + 9 mod 43
[691] ['1', '18', '25'] -> 1 - (18 * 25) mod 43
[692] ['9', '9', '18'] -> (18 * 9) - 9 mod 43
[693] ['9', '9', '20'] -> (9 / 9) - 20 mod 43
[694] ['9', '9', '23'] -> (9 / 9) + 23 mod 43
[695] ['9', '9', '25'] -> 25 - (9 / 9) mod 43
[696] ['9', '9', '26'] -> (26 - 9) * 9 mod 43
[697] ['9', '9', '27'] -> 9 - (27 * 9) mod 43
[698] ['9', '9', '30'] -> (9 + 9) * 30 mod 43
[699] ['9', '9', '33'] -> (9 + 9) / 33 mod 43
[700] ['9', '9', '39'] -> (39 / 9) - 9 mod 43
[701] ['9', '10', '11'] -> (11 - 10) / 9 mod 43
[702] ['1', '18', '26'] -> 26 / (1 + 18) mod 43
[703] ['9', '10', '12'] -> 12 - (9 / 10) mod 43
[704] ['9', '10', '22'] -> 9 - (22 / 10) mod 43
[705] ['9', '10', '26'] -> 26 / (10 + 9) mod 43
[706] ['9', '10', '29'] -> (29 / 10) - 9 mod 43
[707] ['9', '10', '35'] -> (35 * 9) + 10 mod 43
[708] ['9', '10', '40'] -> (40 / 9) + 10 mod 43
[709] ['9', '11', '14'] -> (14 / 9) - 11 mod 43
[710] ['9', '11', '16'] -> 9 / (11 - 16) mod 43
[711] ['9', '11', '28'] -> (28 - 11) * 9 mod 43
[712] ['9', '11', '29'] -> (11 / 29) - 9 mod 43
[713] ['1', '18', '29'] -> (1 + 29) * 18 mod 43
[714] ['9', '11', '30'] -> 30 - (11 / 9) mod 43
[715] ['9', '11', '33'] -> (11 + 33) / 9 mod 43
[716] ['9', '11', '36'] -> (36 / 11) + 9 mod 43
[717] ['9', '11', '40'] -> (40 + 9) / 11 mod 43
[718] ['9', '11', '42'] -> (9 - 42) * 11 mod 43
[719] ['9', '12', '23'] -> (23 / 9) - 12 mod 43
[720] ['9', '12', '25'] -> 9 - (12 / 25) mod 43
[721] ['9', '12', '33'] -> (9 / 33) + 12 mod 43
[722] ['9', '12', '34'] -> (9 / 12) + 34 mod 43
[723] ['9', '12', '36'] -> (36 + 9) * 12 mod 43
[724] ['1', '18', '32'] -> 18 / (1 + 32) mod 43
[725] ['9', '12', '37'] -> (12 / 9) + 37 mod 43
[726] ['9', '12', '41'] -> (12 * 9) - 41 mod 43
[727] ['9', '13', '14'] -> (14 - 13) / 9 mod 43
[728] ['9', '13', '16'] -> (16 + 9) * 13 mod 43
[729] ['9', '13', '18'] -> 9 / (13 - 18) mod 43
[730] ['9', '13', '25'] -> 9 / (13 + 25) mod 43
[731] ['9', '13', '26'] -> (13 + 9) / 26 mod 43
[732] ['9', '13', '27'] -> (9 - 27) * 13 mod 43
[733] ['9', '13', '29'] -> (13 * 29) - 9 mod 43
[734] ['9', '13', '31'] -> (13 + 31) / 9 mod 43
[735] ['1', '19', '25'] -> (1 + 25) / 19 mod 43
[736] ['9', '13', '32'] -> (32 / 9) - 13 mod 43
[737] ['9', '13', '33'] -> 33 / (9 - 13) mod 43
[738] ['9', '13', '34'] -> (34 - 9) * 13 mod 43
[739] ['9', '13', '35'] -> 35 - (13 / 9) mod 43
[740] ['9', '13', '39'] -> (13 - 39) * 9 mod 43
[741] ['9', '13', '40'] -> 13 / (40 - 9) mod 43
[742] ['9', '13', '42'] -> (42 / 13) - 9 mod 43
[743] ['9', '14', '17'] -> (9 - 17) / 14 mod 43
[744] ['9', '14', '18'] -> 14 - (18 * 9) mod 43
[745] ['9', '14', '25'] -> (25 * 9) + 14 mod 43
[746] ['1', '19', '28'] -> 1 / (28 - 19) mod 43
[747] ['9', '14', '26'] -> (26 + 9) / 14 mod 43
[748] ['9', '14', '27'] -> (14 * 9) + 27 mod 43
[749] ['9', '14', '33'] -> (14 / 33) - 9 mod 43
[750] ['9', '14', '34'] -> 34 / (14 - 9) mod 43
[751] ['9', '14', '36'] -> 36 / (14 + 9) mod 43
[752] ['9', '14', '39'] -> 14 - (39 / 9) mod 43
[753] ['9', '15', '17'] -> 17 / (15 + 9) mod 43
[754] ['9', '15', '22'] -> (22 / 15) - 9 mod 43
[755] ['9', '15', '27'] -> (27 + 9) * 15 mod 43
[756] ['9', '15', '29'] -> (15 + 29) / 9 mod 43
[757] ['1', '19', '35'] -> 1 - (19 * 35) mod 43
[758] ['9', '15', '35'] -> (15 / 9) - 35 mod 43
[759] ['9', '15', '36'] -> (9 - 36) / 15 mod 43
[760] ['9', '15', '38'] -> (38 / 9) + 15 mod 43
[761] ['9', '15', '39'] -> (9 - 15) * 39 mod 43
[762] ['9', '15', '41'] -> (15 - 41) * 9 mod 43
[763] ['9', '16', '18'] -> 9 - (18 / 16) mod 43
[764] ['9', '16', '19'] -> 9 - (16 / 19) mod 43
[765] ['9', '16', '22'] -> 9 / (16 + 22) mod 43
[766] ['9', '16', '25'] -> (25 / 16) + 9 mod 43
[767] ['9', '16', '27'] -> (16 / 9) + 27 mod 43
[768] ['1', '19', '36'] -> 1 - (36 / 19) mod 43
[769] ['9', '16', '32'] -> (32 - 9) * 16 mod 43
[770] ['9', '16', '38'] -> 38 - (9 / 16) mod 43
[771] ['9', '16', '41'] -> 41 / (16 + 9) mod 43
[772] ['9', '17', '19'] -> (17 + 9) / 19 mod 43
[773] ['9', '17', '21'] -> 9 / (17 + 21) mod 43
[774] ['9', '17', '26'] -> (9 / 17) + 26 mod 43
[775] ['9', '17', '28'] -> 17 / (9 - 28) mod 43
[776] ['9', '17', '29'] -> (17 - 9) / 29 mod 43
[777] ['9', '17', '30'] -> (30 - 9) / 17 mod 43
[778] ['9', '17', '33'] -> 17 / (33 - 9) mod 43
[779] ['1', '2', '29'] -> 29 / (1 + 2) mod 43
[780] ['1', '20', '28'] -> (28 - 1) * 20 mod 43
[781] ['9', '17', '37'] -> (17 / 37) - 9 mod 43
[782] ['9', '18', '27'] -> (18 / 27) + 9 mod 43
[783] ['9', '18', '31'] -> 9 - (31 / 18) mod 43
[784] ['9', '18', '36'] -> (36 + 9) / 18 mod 43
[785] ['9', '18', '38'] -> (18 - 9) / 38 mod 43
[786] ['9', '18', '41'] -> (9 / 18) - 41 mod 43
[787] ['9', '19', '20'] -> (20 - 19) / 9 mod 43
[788] ['9', '19', '23'] -> 23 - (19 * 9) mod 43
[789] ['9', '19', '26'] -> (9 - 26) / 19 mod 43
[790] ['9', '19', '32'] -> (9 - 19) * 32 mod 43
[791] ['1', '20', '29'] -> 1 / (29 - 20) mod 43
[792] ['9', '19', '35'] -> (35 - 9) / 19 mod 43
[793] ['9', '20', '26'] -> (20 / 9) - 26 mod 43
[794] ['9', '20', '27'] -> (20 * 9) - 27 mod 43
[795] ['9', '20', '31'] -> 31 - (20 / 9) mod 43
[796] ['9', '20', '40'] -> (20 + 40) * 9 mod 43
[797] ['9', '21', '23'] -> (21 + 23) / 9 mod 43
[798] ['9', '21', '27'] -> (27 / 9) + 21 mod 43
[799] ['9', '21', '28'] -> (21 / 28) - 9 mod 43
[800] ['9', '21', '32'] -> 32 / (21 + 9) mod 43
[801] ['9', '21', '33'] -> 9 - (21 / 33) mod 43
[802] ['1', '20', '30'] -> (30 / 20) + 1 mod 43
[803] ['9', '21', '35'] -> 21 / (9 - 35) mod 43
[804] ['9', '21', '38'] -> (38 - 21) * 9 mod 43
[805] ['9', '21', '39'] -> (21 + 39) * 9 mod 43
[806] ['9', '21', '42'] -> (9 / 21) + 42 mod 43
[807] ['9', '22', '35'] -> 22 / (35 - 9) mod 43
[808] ['9', '22', '40'] -> (9 - 40) / 22 mod 43
[809] ['9', '22', '42'] -> 42 - (9 / 22) mod 43
[810] ['9', '23', '26'] -> 23 / (26 + 9) mod 43
[811] ['9', '23', '27'] -> (27 + 9) / 23 mod 43
[812] ['9', '23', '29'] -> (9 - 23) * 29 mod 43
[813] ['1', '20', '31'] -> 31 / (1 + 20) mod 43
[814] ['9', '23', '31'] -> (23 / 9) + 31 mod 43
[815] ['9', '23', '32'] -> (23 * 9) + 32 mod 43
[816] ['9', '23', '42'] -> 9 - (42 / 23) mod 43
[817] ['9', '24', '26'] -> (26 - 9) / 24 mod 43
[818] ['9', '25', '27'] -> 9 - (25 / 27) mod 43
[819] ['9', '25', '28'] -> (9 - 25) / 28 mod 43
[820] ['9', '25', '29'] -> (25 * 9) - 29 mod 43
[821] ['9', '25', '30'] -> 9 / (25 - 30) mod 43
[822] ['9', '25', '32'] -> (32 + 9) / 25 mod 43
[823] ['9', '25', '39'] -> (9 - 39) * 25 mod 43
[824] ['1', '20', '36'] -> 20 / (1 - 36) mod 43
[825] ['9', '26', '27'] -> (27 - 26) / 9 mod 43
[826] ['9', '26', '28'] -> 26 / (28 - 9) mod 43
[827] ['9', '26', '30'] -> (9 - 30) / 26 mod 43
[828] ['9', '26', '33'] -> 26 / (9 - 33) mod 43
[829] ['9', '27', '30'] -> (27 - 9) * 30 mod 43
[830] ['9', '27', '34'] -> (27 * 34) + 9 mod 43
[831] ['9', '27', '36'] -> (27 / 36) - 9 mod 43
[832] ['9', '27', '38'] -> (9 / 27) + 38 mod 43
[833] ['9', '27', '39'] -> (27 * 9) + 39 mod 43
[834] ['9', '27', '40'] -> (9 / 40) + 27 mod 43
[835] ['1', '21', '32'] -> (32 - 1) / 21 mod 43
[836] ['9', '27', '41'] -> 41 / (9 - 27) mod 43
[837] ['9', '28', '40'] -> (28 / 9) + 40 mod 43
[838] ['9', '28', '41'] -> (41 + 9) * 28 mod 43
[839] ['9', '29', '30'] -> (30 - 29) / 9 mod 43
[840] ['9', '29', '32'] -> 32 - (29 / 9) mod 43
[841] ['9', '29', '35'] -> (9 - 29) / 35 mod 43
[842] ['9', '29', '36'] -> 36 / (9 - 29) mod 43
[843] ['9', '29', '37'] -> 29 / (37 + 9) mod 43
[844] ['9', '29', '40'] -> (9 / 29) + 40 mod 43
[845] ['9', '30', '32'] -> (32 / 9) + 30 mod 43
[846] ['1', '21', '33'] -> 1 - (33 / 21) mod 43
[847] ['9', '30', '34'] -> (9 - 34) * 30 mod 43
[848] ['9', '30', '38'] -> (30 - 9) * 38 mod 43
[849] ['9', '31', '33'] -> (9 / 33) - 31 mod 43
[850] ['9', '31', '36'] -> 9 / (31 - 36) mod 43
[851] ['9', '31', '37'] -> 37 - (31 / 9) mod 43
[852] ['9', '32', '33'] -> (33 - 32) / 9 mod 43
[853] ['9', '32', '35'] -> (32 - 9) / 35 mod 43
[854] ['9', '32', '40'] -> (32 * 40) - 9 mod 43
[855] ['9', '33', '35'] -> (35 * 9) - 33 mod 43
[856] ['9', '33', '36'] -> 36 - (9 / 33) mod 43
[857] ['1', '21', '35'] -> (1 - 21) / 35 mod 43
[858] ['9', '33', '40'] -> (40 / 9) - 33 mod 43
[859] ['9', '33', '41'] -> (41 - 9) * 33 mod 43
[860] ['9', '34', '41'] -> 41 / (34 - 9) mod 43
[861] ['9', '35', '39'] -> 39 - (9 / 35) mod 43
[862] ['9', '35', '42'] -> (35 / 9) - 42 mod 43
[863] ['9', '36', '38'] -> (38 + 9) / 36 mod 43
[864] ['9', '36', '39'] -> 9 - (36 * 39) mod 43
[865] ['9', '36', '42'] -> (36 * 9) - 42 mod 43
[866] ['9', '37', '38'] -> (38 - 37) / 9 mod 43
[867] ['9', '37', '41'] -> 37 / (41 - 9) mod 43
[868] ['1', '21', '37'] -> (1 + 37) * 21 mod 43
[869] ['9', '37', '42'] -> 9 / (37 - 42) mod 43
[870] ['9', '38', '39'] -> (39 - 38) / 9 mod 43
[871] ['9', '38', '42'] -> (42 / 9) - 38 mod 43
[872] ['9', '39', '41'] -> 39 / (41 + 9) mod 43
