[1] ['1', '1', '1'] -> 1 / (1 + 1) mod 47
[1143] ['8', '30', '30'] -> (8 / 30) + 30 mod 47
[1144] ['8', '30', '32'] -> (30 / 8) + 32 mod 47
[1145] ['8', '30', '34'] -> (34 - 30) / 8 mod 47
[1146] ['8', '30', '40'] -> (8 - 40) / 30 mod 47
[1147] ['1', '15', '45'] -> (1 / 15) - 45 mod 47
[1148] ['8', '31', '31'] -> (31 + 8) / 31 mod 47
[1149] ['8', '31', '33'] -> (8 - 33) * 31 mod 47
[1150] ['8', '31', '34'] -> (34 - 31) * 8 mod 47
[1151] ['8', '31', '36'] -> (31 * 8) - 36 mod 47
[1152] ['8', '31', '37'] -> 37 - (31 * 8) mod 47
[1153] ['8', '31', '40'] -> 31 / (8 - 40) mod 47
[1154] ['8', '31', '42'] -> 31 - (42 * 8) mod 47
[1155] ['8', '31', '44'] -> (31 + 8) * 44 mod 47
[1156] ['8', '31', '45'] -> (31 * 45) - 8 mod 47
[1157] ['8', '32', '33'] -> (32 + 8) / 33 mod 47
[1158] ['1', '16', '16'] -> 16 / (1 - 16) mod 47
[1159] ['8', '32', '37'] -> (37 / 32) - 8 mod 47
[1160] ['8', '32', '38'] -> 32 / (8 - 38) mod 47
[1161] ['8', '32', '39'] -> (8 - 39) / 32 mod 47
[1162] ['8', '33', '33'] -> (33 / 8) - 33 mod 47
[1163] ['8', '33', '34'] -> 34 - (33 / 8) mod 47
[1164] ['8', '33', '35'] -> (33 + 8) / 35 mod 47
[1165] ['8', '33', '37'] -> (37 - 33) / 8 mod 47
[1166] ['8', '33', '43'] -> (33 + 8) * 43 mod 47
[1167] ['8', '34', '40'] -> 40 - (34 / 8) mod 47
[1168] ['8', '34', '46'] -> (8 - 46) * 34 mod 47
[1169] ['1', '16', '17'] -> (1 - 16) / 17 mod 47
[1170] ['8', '35', '36'] -> 8 - (35 / 36) mod 47
[1171] ['8', '35', '40'] -> (8 - 35) / 40 mod 47
[1172] ['8', '35', '42'] -> (8 / 42) + 35 mod 47
[1173] ['8', '36', '38'] -> (8 - 36) / 38 mod 47
[1174] ['8', '36', '41'] -> (36 + 8) / 41 mod 47
[1175] ['8', '36', '44'] -> (8 / 44) - 36 mod 47
[1176] ['8', '36', '45'] -> (45 / 8) + 36 mod 47
[1177] ['8', '37', '40'] -> (40 - 37) * 8 mod 47
[1178] ['8', '37', '43'] -> (37 + 8) / 43 mod 47
[1179] ['8', '37', '44'] -> 37 - (8 / 44) mod 47
[1180] ['1', '16', '20'] -> (1 / 20) - 16 mod 47
[1181] ['8', '38', '46'] -> 46 - (38 * 8) mod 47
[1182] ['8', '39', '41'] -> (39 * 8) + 41 mod 47
[1183] ['8', '39', '42'] -> (42 - 39) * 8 mod 47
[1184] ['8', '40', '41'] -> 40 / (41 - 8) mod 47
[1185] ['8', '40', '44'] -> (44 - 40) / 8 mod 47
[1186] ['8', '41', '41'] -> (8 / 41) + 41 mod 47
[1187] ['8', '41', '44'] -> (44 - 41) * 8 mod 47
[1188] ['8', '42', '44'] -> (44 / 8) + 42 mod 47
[1189] ['8', '42', '46'] -> (46 - 42) / 8 mod 47
[1190] ['8', '43', '45'] -> (43 - 8) * 45 mod 47
[1191] ['1', '16', '21'] -> (1 / 16) + 21 mod 47
[1192] ['8', '44', '45'] -> (45 / 44) - 8 mod 47
[1193] ['9', '9', '11'] -> 11 - (9 * 9) mod 47
[1194] ['9', '9', '14'] -> 9 - (14 * 9) mod 47
[1195] ['9', '9', '15'] -> (15 / 9) - 9 mod 47
[1196] ['9', '9', '19'] -> (19 + 9) / 9 mod 47
[1197] ['9', '9', '22'] -> (9 - 22) * 9 mod 47
[1198] ['9', '9', '27'] -> 9 / (27 - 9) mod 47
[1199] ['9', '9', '28'] -> (9 - 28) / 9 mod 47
[1200] ['9', '9', '33'] -> (33 * 9) + 9 mod 47
[1201] ['9', '9', '35'] -> (35 * 9) - 9 mod 47
[1202] ['1', '16', '22'] -> (16 * 22) + 1 mod 47
[1203] ['9', '9', '36'] -> (9 + 9) / 36 mod 47
[1204] ['9', '9', '38'] -> 9 / (9 - 38) mod 47
[1205] ['9', '10', '12'] -> (12 * 9) + 10 mod 47
[1206] ['9', '10', '14'] -> (14 - 9) / 10 mod 47
[1207] ['9', '10', '16'] -> (9 - 16) * 10 mod 47
[1208] ['9', '10', '18'] -> (10 + 18) / 9 mod 47
[1209] ['9', '10', '19'] -> (10 * 9) - 19 mod 47
[1210] ['9', '10', '20'] -> 20 - (10 * 9) mod 47
[1211] ['9', '10', '21'] -> (9 / 21) - 10 mod 47
[1212] ['9', '10', '26'] -> (10 + 9) * 26 mod 47
[1213] ['1', '16', '23'] -> (1 - 23) * 16 mod 47
[1214] ['9', '10', '33'] -> 33 / (10 + 9) mod 47
[1215] ['9', '10', '35'] -> 10 - (35 * 9) mod 47
[1216] ['9', '10', '36'] -> 10 / (9 - 36) mod 47
[1217] ['9', '10', '46'] -> 46 - (10 / 9) mod 47
[1218] ['9', '11', '11'] -> (9 / 11) - 11 mod 47
[1219] ['9', '11', '13'] -> 11 / (13 + 9) mod 47
[1220] ['9', '11', '16'] -> (11 / 16) - 9 mod 47
[1221] ['9', '11', '17'] -> (11 + 17) / 9 mod 47
[1222] ['9', '11', '31'] -> 11 / (31 - 9) mod 47
[1223] ['9', '11', '35'] -> (9 - 11) * 35 mod 47
[1224] ['1', '2', '45'] -> (1 - 2) / 45 mod 47
[1225] ['1', '16', '27'] -> 27 - (1 / 16) mod 47
[1226] ['9', '11', '36'] -> (9 / 11) + 36 mod 47
[1227] ['9', '11', '46'] -> 46 / (9 - 11) mod 47
[1228] ['9', '12', '12'] -> (9 / 12) - 12 mod 47
[1229] ['9', '12', '14'] -> (14 / 9) + 12 mod 47
[1230] ['9', '12', '16'] -> (12 + 16) / 9 mod 47
[1231] ['9', '12', '17'] -> (17 * 9) + 12 mod 47
[1232] ['9', '12', '29'] -> (12 / 29) + 9 mod 47
[1233] ['9', '12', '31'] -> (12 - 31) / 9 mod 47
[1234] ['9', '12', '35'] -> (9 / 12) + 35 mod 47
[1235] ['9', '12', '36'] -> (9 / 36) + 12 mod 47
[1236] ['1', '16', '28'] -> (16 * 28) - 1 mod 47
[1237] ['9', '12', '37'] -> (12 * 9) - 37 mod 47
[1238] ['9', '12', '46'] -> (46 - 12) * 9 mod 47
[1239] ['9', '13', '14'] -> (13 / 9) - 14 mod 47
[1240] ['9', '13', '18'] -> (9 - 18) * 13 mod 47
[1241] ['9', '13', '25'] -> (25 * 9) - 13 mod 47
[1242] ['9', '13', '30'] -> 13 / (9 - 30) mod 47
[1243] ['9', '13', '33'] -> (13 / 9) + 33 mod 47
[1244] ['9', '13', '36'] -> (13 / 36) - 9 mod 47
[1245] ['9', '13', '40'] -> 9 - (40 / 13) mod 47
[1246] ['9', '13', '44'] -> (13 + 9) / 44 mod 47
[1247] ['1', '16', '30'] -> (16 - 1) / 30 mod 47
[1248] ['9', '14', '15'] -> (9 / 15) + 14 mod 47
[1249] ['9', '14', '38'] -> (14 * 38) + 9 mod 47
[1250] ['9', '14', '42'] -> (42 - 14) / 9 mod 47
[1251] ['9', '14', '45'] -> (45 + 9) / 14 mod 47
[1252] ['9', '15', '26'] -> 15 / (9 - 26) mod 47
[1253] ['9', '15', '28'] -> (15 - 28) * 9 mod 47
[1254] ['9', '15', '37'] -> (37 / 15) + 9 mod 47
[1255] ['9', '15', '38'] -> (15 / 9) + 38 mod 47
[1256] ['9', '15', '39'] -> 15 / (39 - 9) mod 47
[1257] ['9', '15', '45'] -> (9 - 45) * 15 mod 47
[1258] ['1', '16', '34'] -> (1 + 16) / 34 mod 47
[1259] ['9', '16', '18'] -> (16 + 18) * 9 mod 47
[1260] ['9', '16', '19'] -> (16 / 19) - 9 mod 47
[1261] ['9', '16', '21'] -> (16 * 9) + 21 mod 47
[1262] ['9', '16', '22'] -> 16 - (22 / 9) mod 47
[1263] ['9', '16', '26'] -> (16 * 9) - 26 mod 47
[1264] ['9', '16', '29'] -> (16 - 29) * 9 mod 47
[1265] ['9', '16', '33'] -> (9 - 16) / 33 mod 47
[1266] ['9', '16', '35'] -> (16 - 35) / 9 mod 47
[1267] ['9', '16', '36'] -> 36 / (16 + 9) mod 47
[1268] ['9', '16', '39'] -> (9 / 39) - 16 mod 47
[1269] ['1', '16', '36'] -> (1 - 16) * 36 mod 47
[1270] ['9', '16', '40'] -> 16 - (9 / 40) mod 47
[1271] ['9', '16', '42'] -> 9 - (42 / 16) mod 47
[1272] ['9', '17', '17'] -> (17 + 17) * 9 mod 47
[1273] ['9', '17', '18'] -> (9 / 17) - 18 mod 47
[1274] ['9', '17', '20'] -> (20 / 17) + 9 mod 47
[1275] ['9', '17', '25'] -> 17 / (25 + 9) mod 47
[1276] ['9', '17', '30'] -> (17 - 30) * 9 mod 47
[1277] ['9', '17', '38'] -> (9 - 38) * 17 mod 47
[1278] ['9', '17', '39'] -> 17 - (9 / 39) mod 47
[1279] ['9', '17', '40'] -> (40 / 9) - 17 mod 47
[1280] ['1', '16', '42'] -> (16 / 42) - 1 mod 47
[1281] ['9', '17', '46'] -> 9 / (17 - 46) mod 47
[1282] ['9', '18', '18'] -> (18 - 9) / 18 mod 47
[1283] ['9', '18', '19'] -> 19 / (9 - 18) mod 47
[1284] ['9', '18', '29'] -> (9 - 18) / 29 mod 47
[1285] ['9', '18', '30'] -> (30 / 18) - 9 mod 47
[1286] ['9', '18', '31'] -> (18 - 31) * 9 mod 47
[1287] ['9', '18', '35'] -> (35 / 18) + 9 mod 47
[1288] ['9', '18', '41'] -> (18 * 41) - 9 mod 47
[1289] ['9', '18', '46'] -> (46 - 18) / 9 mod 47
[1290] ['9', '19', '19'] -> 9 - (19 * 19) mod 47
[1291] ['1', '17', '17'] -> (1 + 17) * 17 mod 47
[1292] ['9', '19', '20'] -> (19 - 9) / 20 mod 47
[1293] ['9', '19', '22'] -> 22 - (9 / 19) mod 47
[1294] ['9', '19', '23'] -> (9 - 23) / 19 mod 47
[1295] ['9', '19', '26'] -> (9 / 19) + 26 mod 47
[1296] ['9', '19', '27'] -> (9 - 19) / 27 mod 47
[1297] ['9', '19', '28'] -> (19 * 28) + 9 mod 47
[1298] ['9', '19', '32'] -> (19 - 32) * 9 mod 47
[1299] ['9', '19', '36'] -> 19 - (36 * 9) mod 47
[1300] ['9', '19', '37'] -> 9 / (37 - 19) mod 47
[1301] ['9', '19', '38'] -> (19 - 38) / 9 mod 47
[1302] ['1', '17', '20'] -> 17 - (1 / 20) mod 47
[1303] ['9', '19', '40'] -> (19 - 9) * 40 mod 47
[1304] ['9', '19', '41'] -> (19 * 9) + 41 mod 47
[1305] ['9', '19', '44'] -> 9 - (44 / 19) mod 47
[1306] ['9', '19', '45'] -> (45 / 9) + 19 mod 47
[1307] ['9', '20', '20'] -> (20 / 9) - 20 mod 47
[1308] ['9', '20', '21'] -> 21 - (20 / 9) mod 47
[1309] ['9', '20', '25'] -> (9 - 20) / 25 mod 47
[1310] ['9', '20', '27'] -> (20 / 9) + 27 mod 47
[1311] ['9', '20', '37'] -> (37 * 9) + 20 mod 47
[1312] ['9', '20', '40'] -> (9 / 20) + 40 mod 47
[1313] ['1', '17', '22'] -> (1 - 17) * 22 mod 47
[1314] ['9', '20', '45'] -> 9 / (20 + 45) mod 47
[1315] ['9', '20', '46'] -> (9 - 46) / 20 mod 47
[1316] ['9', '21', '27'] -> (27 / 9) + 21 mod 47
[1317] ['9', '21', '28'] -> (9 - 28) * 21 mod 47
[1318] ['9', '21', '31'] -> 21 - (31 * 9) mod 47
[1319] ['9', '21', '34'] -> (21 - 34) * 9 mod 47
[1320] ['9', '21', '40'] -> (21 - 40) / 9 mod 47
[1321] ['9', '21', '42'] -> 42 - (21 / 9) mod 47
[1322] ['9', '21', '43'] -> (43 - 9) / 21 mod 47
[1323] ['9', '21', '45'] -> (9 - 21) * 45 mod 47
[1324] ['1', '17', '29'] -> (17 * 29) + 1 mod 47
[1325] ['9', '22', '22'] -> (22 + 9) * 22 mod 47
[1326] ['9', '22', '28'] -> (9 / 28) + 22 mod 47
[1327] ['9', '22', '29'] -> 22 - (29 / 9) mod 47
[1328] ['9', '22', '34'] -> 34 - (22 * 9) mod 47
[1329] ['9', '22', '39'] -> 39 / (22 + 9) mod 47
[1330] ['9', '22', '41'] -> (22 - 41) / 9 mod 47
[1331] ['9', '22', '42'] -> (42 * 9) + 22 mod 47
[1332] ['9', '22', '45'] -> (9 - 45) / 22 mod 47
[1333] ['9', '22', '46'] -> 9 - (46 / 22) mod 47
[1334] ['9', '23', '31'] -> 9 - (31 / 23) mod 47
[1335] ['1', '2', '46'] -> (46 / 2) + 1 mod 47
[1336] ['1', '17', '30'] -> (1 - 30) * 17 mod 47
[1337] ['9', '23', '40'] -> 40 / (9 - 23) mod 47
[1338] ['9', '23', '41'] -> 9 / (41 - 23) mod 47
[1339] ['9', '23', '43'] -> 43 - (23 * 9) mod 47
[1340] ['9', '23', '44'] -> (44 - 9) / 23 mod 47
[1341] ['9', '24', '44'] -> (9 - 44) / 24 mod 47
[1342] ['9', '25', '25'] -> (25 - 9) * 25 mod 47
[1343] ['9', '25', '28'] -> (9 / 28) - 25 mod 47
[1344] ['9', '25', '29'] -> (9 / 25) - 29 mod 47
[1345] ['9', '25', '30'] -> 30 - (9 / 25) mod 47
[1346] ['9', '25', '31'] -> (25 / 9) - 31 mod 47
[1347] ['1', '17', '31'] -> (1 + 31) / 17 mod 47
[1348] ['9', '25', '33'] -> (25 / 33) + 9 mod 47
[1349] ['9', '25', '34'] -> (25 * 9) + 34 mod 47
[1350] ['9', '25', '41'] -> 25 / (41 + 9) mod 47
[1351] ['9', '25', '43'] -> 9 / (43 - 25) mod 47
[1352] ['9', '25', '44'] -> (25 - 44) / 9 mod 47
[1353] ['9', '25', '45'] -> (45 - 9) / 25 mod 47
[1354] ['9', '25', '46'] -> (46 / 25) + 9 mod 47
[1355] ['9', '26', '27'] -> (27 / 9) - 26 mod 47
[1356] ['9', '26', '33'] -> 9 - (33 / 26) mod 47
[1357] ['9', '26', '34'] -> (26 - 9) / 34 mod 47
[1358] ['1', '17', '36'] -> (1 + 17) / 36 mod 47
[1359] ['9', '26', '44'] -> 9 / (44 - 26) mod 47
[1360] ['9', '27', '27'] -> 27 - (27 / 9) mod 47
[1361] ['9', '27', '28'] -> (28 + 9) / 27 mod 47
[1362] ['9', '27', '37'] -> (37 * 9) - 27 mod 47
[1363] ['9', '27', '39'] -> (9 / 27) - 39 mod 47
[1364] ['9', '27', '43'] -> (27 * 43) - 9 mod 47
[1365] ['9', '27', '44'] -> (9 / 44) + 27 mod 47
[1366] ['9', '28', '28'] -> 9 - (28 * 28) mod 47
[1367] ['9', '28', '31'] -> (31 / 28) - 9 mod 47
[1368] ['9', '28', '35'] -> (9 - 35) * 28 mod 47
[1369] ['1', '18', '18'] -> (18 - 1) * 18 mod 47
[1370] ['9', '28', '36'] -> 28 - (36 / 9) mod 47
[1371] ['9', '28', '38'] -> (28 - 9) / 38 mod 47
[1372] ['9', '28', '40'] -> (28 * 9) - 40 mod 47
[1373] ['9', '28', '44'] -> (44 / 28) + 9 mod 47
[1374] ['9', '28', '46'] -> 9 / (46 - 28) mod 47
[1375] ['9', '29', '29'] -> (29 + 9) / 29 mod 47
[1376] ['9', '29', '30'] -> 29 - (9 / 30) mod 47
[1377] ['9', '29', '32'] -> (32 * 9) - 29 mod 47
[1378] ['9', '29', '37'] -> 37 / (9 - 29) mod 47
[1379] ['9', '29', '39'] -> (39 - 9) * 29 mod 47
[1380] ['1', '18', '20'] -> 1 / (20 - 18) mod 47
[1381] ['9', '29', '42'] -> (29 - 42) * 9 mod 47
[1382] ['9', '30', '31'] -> (30 + 9) / 31 mod 47
[1383] ['9', '30', '35'] -> 9 / (30 + 35) mod 47
[1384] ['9', '30', '36'] -> (30 * 9) + 36 mod 47
[1385] ['9', '30', '40'] -> (40 / 9) + 30 mod 47
[1386] ['9', '31', '43'] -> (9 / 31) - 43 mod 47
[1387] ['9', '32', '33'] -> 9 / (32 + 33) mod 47
[1388] ['9', '32', '39'] -> 32 / (9 - 39) mod 47
[1389] ['9', '32', '44'] -> 44 / (32 + 9) mod 47
[1390] ['9', '33', '34'] -> 33 - (34 / 9) mod 47
[1391] ['1', '18', '26'] -> (1 + 18) * 26 mod 47
[1392] ['9', '33', '35'] -> 35 / (9 - 33) mod 47
[1393] ['9', '33', '36'] -> (33 / 9) + 36 mod 47
[1394] ['9', '33', '42'] -> (33 + 42) / 9 mod 47
[1395] ['9', '34', '36'] -> 36 / (34 - 9) mod 47
[1396] ['9', '34', '40'] -> (40 / 34) + 9 mod 47
[1397] ['9', '35', '35'] -> 35 - (9 / 35) mod 47
[1398] ['9', '35', '38'] -> (35 * 9) + 38 mod 47
[1399] ['9', '35', '43'] -> 35 - (43 * 9) mod 47
[1400] ['9', '35', '46'] -> (35 + 46) * 9 mod 47
[1401] ['9', '36', '36'] -> 36 - (9 / 36) mod 47
[1402] ['1', '18', '27'] -> (27 / 18) - 1 mod 47
[1403] ['9', '36', '39'] -> (36 + 39) / 9 mod 47
[1404] ['9', '36', '41'] -> (41 - 9) * 36 mod 47
[1405] ['9', '36', '45'] -> (36 + 45) * 9 mod 47
[1406] ['9', '36', '46'] -> 46 / (36 + 9) mod 47
[1407] ['9', '37', '41'] -> (37 / 41) - 9 mod 47
[1408] ['9', '37', '44'] -> (37 + 44) * 9 mod 47
[1409] ['9', '39', '42'] -> (39 + 42) * 9 mod 47
[1410] ['9', '39', '45'] -> (39 * 9) - 45 mod 47
[1411] ['9', '39', '46'] -> 46 - (39 * 9) mod 47
[1412] ['9', '40', '41'] -> (40 + 41) * 9 mod 47
[1413] ['1', '18', '28'] -> (1 / 28) - 18 mod 47
[1414] ['9', '40', '46'] -> (9 - 46) * 40 mod 47
[1415] ['9', '41', '42'] -> 41 - (9 / 42) mod 47
[1416] ['9', '41', '43'] -> 9 - (43 / 41) mod 47
[1417] ['9', '41', '45'] -> (9 / 41) - 45 mod 47
[1418] ['9', '41', '46'] -> 46 - (9 / 41) mod 47
[1419] ['9', '42', '42'] -> (9 - 42) * 42 mod 47
[1420] ['9', '42', '46'] -> 42 / (46 - 9) mod 47
[1421] ['9', '43', '44'] -> (44 * 9) - 43 mod 47
[1422] ['9', '43', '45'] -> 43 - (9 / 45) mod 47
[1423] ['9', '44', '44'] -> 44 - (44 * 9) mod 47
[1424] ['1', '18', '29'] -> (1 - 18) * 29 mod 47
[1425] ['9', '45', '46'] -> (46 / 9) + 45 mod 47
[1426] ['10', '10', '10'] -> 10 / (10 + 10) mod 47
[1427] ['10', '10', '11'] -> (11 / 10) - 10 mod 47
[1428] ['10', '10', '15'] -> (15 - 10) / 10 mod 47
[1429] ['10', '10', '17'] -> (10 - 17) * 10 mod 47
[1430] ['10', '10', '18'] -> (10 * 10) + 18 mod 47
[1431] ['10', '10', '20'] -> (10 + 10) * 20 mod 47
[1432] ['10', '10', '25'] -> 25 - (10 / 10) mod 47
[1433] ['10', '10', '29'] -> (10 * 10) - 29 mod 47
[1434] ['10', '10', '37'] -> 10 / (10 - 37) mod 47
[1435] ['1', '18', '30'] -> (18 * 30) + 1 mod 47
[1436] ['10', '10', '40'] -> (10 + 10) / 40 mod 47
[1437] ['10', '10', '42'] -> (10 + 42) / 10 mod 47
[1438] ['10', '10', '46'] -> (46 / 10) + 10 mod 47
[1439] ['10', '11', '11'] -> 11 - (11 / 10) mod 47
[1440] ['10', '11', '12'] -> 11 / (10 + 12) mod 47
[1441] ['10', '11', '13'] -> (13 / 11) + 10 mod 47
[1442] ['10', '11', '18'] -> (11 - 18) * 10 mod 47
[1443] ['10', '11', '19'] -> (10 + 19) / 11 mod 47
[1444] ['10', '11', '27'] -> (10 * 27) - 11 mod 47
[1445] ['10', '11', '29'] -> (11 + 29) * 10 mod 47
[1446] ['1', '3', '4'] -> (3 - 1) / 4 mod 47
[1447] ['1', '18', '32'] -> 32 / (18 - 1) mod 47
[1448] ['10', '11', '33'] -> (11 * 33) - 10 mod 47
[1449] ['10', '11', '35'] -> 11 / (10 - 35) mod 47
[1450] ['10', '11', '37'] -> (11 / 10) + 37 mod 47
[1451] ['10', '11', '38'] -> 10 / (11 - 38) mod 47
[1452] ['10', '11', '40'] -> 40 - (10 * 11) mod 47
[1453] ['10', '12', '12'] -> (12 - 10) * 12 mod 47
[1454] ['10', '12', '14'] -> 12 / (10 + 14) mod 47
[1455] ['10', '12', '29'] -> (10 / 29) - 12 mod 47
[1456] ['10', '12', '34'] -> 12 / (34 - 10) mod 47
[1457] ['10', '12', '35'] -> (10 - 12) * 35 mod 47
[1458] ['1', '18', '33'] -> 33 / (1 + 18) mod 47
[1459] ['10', '12', '38'] -> 10 - (12 * 38) mod 47
[1460] ['10', '12', '42'] -> (12 * 42) - 10 mod 47
[1461] ['10', '13', '13'] -> 13 - (10 * 13) mod 47
[1462] ['10', '13', '17'] -> 10 - (13 * 17) mod 47
[1463] ['10', '13', '22'] -> 22 / (10 - 13) mod 47
[1464] ['10', '13', '28'] -> (10 + 28) * 13 mod 47
[1465] ['10', '13', '33'] -> 10 / (33 - 13) mod 47
[1466] ['10', '13', '34'] -> (10 * 34) + 13 mod 47
[1467] ['10', '14', '16'] -> 16 - (14 / 10) mod 47
[1468] ['10', '14', '21'] -> (14 - 21) * 10 mod 47
[1469] ['1', '18', '34'] -> (18 - 1) / 34 mod 47
[1470] ['10', '14', '22'] -> (10 * 14) - 22 mod 47
[1471] ['10', '14', '26'] -> (14 + 26) * 10 mod 47
[1472] ['10', '14', '29'] -> 14 / (10 - 29) mod 47
[1473] ['10', '14', '30'] -> (10 / 14) + 30 mod 47
[1474] ['10', '14', '34'] -> 10 / (34 - 14) mod 47
[1475] ['10', '14', '36'] -> (14 * 36) - 10 mod 47
[1476] ['10', '15', '15'] -> (10 * 15) + 15 mod 47
[1477] ['10', '15', '27'] -> 15 / (10 - 27) mod 47
[1478] ['10', '15', '38'] -> (15 / 38) + 10 mod 47
[1479] ['10', '15', '39'] -> (10 / 15) + 39 mod 47
[1480] ['1', '18', '35'] -> 18 / (1 + 35) mod 47
[1481] ['10', '15', '41'] -> (41 - 10) / 15 mod 47
[1482] ['10', '15', '42'] -> 10 / (15 - 42) mod 47
[1483] ['10', '16', '21'] -> (21 - 16) / 10 mod 47
[1484] ['10', '16', '23'] -> (16 - 23) * 10 mod 47
[1485] ['10', '16', '25'] -> 16 / (10 - 25) mod 47
[1486] ['10', '16', '27'] -> (27 / 16) - 10 mod 47
[1487] ['10', '16', '28'] -> (16 / 28) + 10 mod 47
[1488] ['10', '16', '32'] -> (10 - 32) * 16 mod 47
[1489] ['10', '16', '41'] -> (10 / 16) + 41 mod 47
[1490] ['10', '16', '44'] -> 44 / (10 - 16) mod 47
[1491] ['1', '19', '19'] -> (1 / 19) + 19 mod 47
[1492] ['10', '17', '18'] -> (17 / 18) + 10 mod 47
[1493] ['10', '17', '21'] -> 21 - (17 / 10) mod 47
[1494] ['10', '17', '25'] -> (10 - 25) / 17 mod 47
[1495] ['10', '17', '28'] -> (28 - 10) * 17 mod 47
[1496] ['10', '17', '29'] -> 10 - (17 / 29) mod 47
[1497] ['10', '17', '33'] -> (10 - 17) / 33 mod 47
[1498] ['10', '17', '40'] -> (10 / 17) + 40 mod 47
[1499] ['10', '17', '43'] -> (10 * 43) + 17 mod 47
[1500] ['10', '18', '19'] -> (19 - 10) / 18 mod 47
[1501] ['10', '18', '25'] -> (18 - 25) * 10 mod 47
[1502] ['1', '19', '20'] -> (1 + 19) * 20 mod 47
[1503] ['10', '18', '26'] -> 18 / (10 + 26) mod 47
[1504] ['10', '18', '27'] -> (27 - 10) * 18 mod 47
[1505] ['10', '18', '28'] -> (18 * 28) - 10 mod 47
[1506] ['10', '18', '30'] -> 10 - (30 / 18) mod 47
[1507] ['10', '18', '33'] -> (10 / 33) + 18 mod 47
[1508] ['10', '18', '35'] -> 35 - (10 / 18) mod 47
[1509] ['10', '18', '37'] -> 18 - (10 * 37) mod 47
[1510] ['10', '18', '38'] -> 10 / (38 - 18) mod 47
[1511] ['10', '18', '39'] -> 10 - (18 / 39) mod 47
[1512] ['10', '18', '40'] -> (10 - 40) * 18 mod 47
[1513] ['1', '19', '22'] -> (1 - 22) * 19 mod 47
[1514] ['10', '18', '42'] -> (18 / 42) - 10 mod 47
[1515] ['10', '19', '19'] -> 19 / (10 - 19) mod 47
[1516] ['10', '19', '22'] -> (10 * 19) + 22 mod 47
[1517] ['10', '19', '27'] -> 27 - (10 / 19) mod 47
[1518] ['10', '19', '30'] -> (10 + 19) * 30 mod 47
[1519] ['10', '19', '34'] -> (19 - 10) * 34 mod 47
[1520] ['10', '19', '35'] -> (35 / 19) - 10 mod 47
[1521] ['10', '19', '36'] -> (36 - 10) * 19 mod 47
[1522] ['10', '19', '38'] -> 38 / (10 + 19) mod 47
[1523] ['10', '19', '40'] -> 40 - (19 / 10) mod 47
[1524] ['1', '19', '25'] -> (1 + 25) * 19 mod 47
[1525] ['10', '19', '43'] -> (43 - 10) / 19 mod 47
[1526] ['10', '19', '44'] -> 19 - (44 / 10) mod 47
[1527] ['10', '19', '46'] -> 10 / (19 - 46) mod 47
[1528] ['10', '20', '21'] -> 20 - (10 / 21) mod 47
[1529] ['10', '20', '28'] -> (10 / 28) - 20 mod 47
[1530] ['10', '20', '29'] -> (10 + 20) * 29 mod 47
[1531] ['10', '20', '31'] -> (20 / 31) - 10 mod 47
[1532] ['10', '20', '32'] -> (20 + 32) / 10 mod 47
[1533] ['10', '20', '36'] -> 36 - (10 * 20) mod 47
[1534] ['10', '20', '37'] -> (10 - 37) * 20 mod 47
[1535] ['1', '19', '27'] -> (27 - 1) * 19 mod 47
[1536] ['10', '20', '38'] -> (10 * 38) + 20 mod 47
[1537] ['10', '20', '43'] -> (20 * 43) + 10 mod 47
[1538] ['10', '20', '44'] -> (20 * 44) - 10 mod 47
[1539] ['10', '20', '45'] -> (45 / 20) + 10 mod 47
[1540] ['10', '21', '26'] -> (26 - 21) / 10 mod 47
[1541] ['10', '21', '27'] -> (27 / 10) - 21 mod 47
[1542] ['10', '21', '30'] -> (30 / 10) + 21 mod 47
[1543] ['10', '21', '36'] -> (21 / 10) + 36 mod 47
[1544] ['10', '21', '38'] -> (38 - 10) * 21 mod 47
[1545] ['10', '22', '22'] -> (22 * 22) + 10 mod 47
[1546] ['1', '19', '29'] -> 29 - (1 / 19) mod 47
[1547] ['10', '22', '23'] -> (10 - 22) / 23 mod 47
[1548] ['10', '22', '24'] -> (22 - 10) / 24 mod 47
[1549] ['10', '22', '25'] -> 10 - (22 * 25) mod 47
[1550] ['10', '22', '29'] -> (22 - 29) * 10 mod 47
[1551] ['10', '22', '30'] -> (22 + 30) / 10 mod 47
[1552] ['10', '22', '33'] -> 33 - (10 / 22) mod 47
[1553] ['10', '22', '40'] -> (22 * 40) - 10 mod 47
[1554] ['10', '22', '43'] -> (43 / 22) - 10 mod 47
[1555] ['10', '22', '44'] -> (22 / 10) - 44 mod 47
[1556] ['10', '22', '46'] -> (10 - 46) / 22 mod 47
[1557] ['1', '3', '12'] -> (3 - 1) * 12 mod 47
[1558] ['1', '19', '31'] -> (19 * 31) - 1 mod 47
[1559] ['10', '23', '25'] -> (10 + 25) / 23 mod 47
[1560] ['10', '23', '31'] -> 31 - (23 / 10) mod 47
[1561] ['10', '23', '33'] -> (10 * 33) + 23 mod 47
[1562] ['10', '23', '42'] -> 10 - (23 / 42) mod 47
[1563] ['10', '23', '43'] -> 10 / (43 - 23) mod 47
[1564] ['10', '23', '45'] -> (45 - 10) / 23 mod 47
[1565] ['10', '24', '45'] -> (10 - 45) / 24 mod 47
