[1] ['2i', '4i', '8i'] -> (2i - 8i) * 4i
[340] ['(2+5i)', '6', '(6+5i)'] -> (6+5i - 2+5i) * 6
[341] ['(2+5i)', '(5+5i)', '8'] -> (5+5i - 2+5i) * 8
[342] ['(2+6i)', '(3+3i)', '(6+2i)'] -> (6+2i - 2+6i) * 3+3i
[343] ['(2+6i)', '4', '(8+6i)'] -> (8+6i - 2+6i) * 4
[344] ['(2+5i)', '4', '(8+5i)'] -> (8+5i - 2+5i) * 4
[345] ['(2+5i)', '(4+3i)', '(6+6i)'] -> (4+3i - 2+5i) * 6+6i
[346] ['3i', '9', '(9+8i)'] -> (9 - 9+8i) * 3i
[347] ['(2+5i)', '(4+4i)', '(5+2i)'] -> (5+2i - 2+5i) * 4+4i
[348] ['(2+6i)', '(4+4i)', '(5+3i)'] -> (5+3i - 2+6i) * 4+4i
[349] ['(2+6i)', '(4+4i)', '(6+6i)'] -> (4+4i - 2+6i) * 6+6i
[350] ['(2+6i)', '(5+6i)', '8'] -> (5+6i - 2+6i) * 8
[351] ['(2+6i)', '6', '(6+6i)'] -> (6+6i - 2+6i) * 6
[352] ['(2+7i)', '(3+3i)', '(6+3i)'] -> (6+3i - 2+7i) * 3+3i
[353] ['(2+7i)', '4', '(8+7i)'] -> (8+7i - 2+7i) * 4
[354] ['(2+7i)', '(4+4i)', '(5+4i)'] -> (5+4i - 2+7i) * 4+4i
[355] ['(2+7i)', '(4+5i)', '(6+6i)'] -> (4+5i - 2+7i) * 6+6i
[356] ['(2+7i)', '6', '(6+7i)'] -> (6+7i - 2+7i) * 6
[357] ['3i', '(9+i)', '(9+9i)'] -> (9+i - 9+9i) * 3i
[358] ['(2+7i)', '(5+7i)', '8'] -> (5+7i - 2+7i) * 8
[359] ['(2+8i)', '(3+3i)', '(6+4i)'] -> (6+4i - 2+8i) * 3+3i
[360] ['(2+8i)', '4', '(8+8i)'] -> (8+8i - 2+8i) * 4
[361] ['(2+8i)', '(4+4i)', '(5+5i)'] -> (5+5i - 2+8i) * 4+4i
[362] ['(2+8i)', '(4+6i)', '(6+6i)'] -> (4+6i - 2+8i) * 6+6i
[363] ['(2+8i)', '(5+8i)', '8'] -> (5+8i - 2+8i) * 8
[364] ['(2+8i)', '6', '(6+8i)'] -> (6+8i - 2+8i) * 6
[365] ['(2+9i)', '(4+7i)', '(6+6i)'] -> (4+7i - 2+9i) * 6+6i
[366] ['3', '3', '4'] -> (3 + 3) * 4
[367] ['3', '3', '5'] -> (3 + 5) * 3
[368] ['4i', '4i', '(1+6i)'] -> 4i - (1+6i * 4i)
[369] ['3', '3', '7'] -> (3 * 7) + 3
[370] ['3', '3', '9'] -> (3 * 9) - 3
[371] ['3', '(3+3i)', '(9+i)'] -> (3 * 9+i) - 3+3i
[372] ['3', '(3+6i)', '(9+2i)'] -> (3 * 9+2i) - 3+6i
[373] ['(2+9i)', '(3+3i)', '(6+5i)'] -> (6+5i - 2+9i) * 3+3i
[374] ['(2+9i)', '(5+9i)', '8'] -> (5+9i - 2+9i) * 8
[375] ['(2+9i)', '6', '(6+9i)'] -> (6+9i - 2+9i) * 6
[376] ['3', '(3+9i)', '(9+3i)'] -> (3 * 9+3i) - 3+9i
[377] ['3', '4', '4'] -> (4 + 4) * 3
[378] ['3', '4', '9'] -> (9 - 3) * 4
[379] ['4i', '4i', '8'] -> 8 - (4i * 4i)
[380] ['(2+9i)', '4', '(8+9i)'] -> (8+9i - 2+9i) * 4
[381] ['(2+9i)', '(4+4i)', '(5+6i)'] -> (5+6i - 2+9i) * 4+4i
[382] ['3', '5', '9'] -> (3 * 5) + 9
[383] ['3', '6', '6'] -> (3 * 6) + 6
[384] ['3', '6', '7'] -> (7 - 3) * 6
[385] ['3', '6', '8'] -> (6 - 3) * 8
[386] ['(3+i)', '(3+9i)', '9'] -> (3+i * 9) - 3+9i
[387] ['(3+i)', '4', '(9+i)'] -> (9+i - 3+i) * 4
[388] ['(3+2i)', '4', '(9+2i)'] -> (9+2i - 3+2i) * 4
[389] ['(3+i)', '6', '(7+i)'] -> (7+i - 3+i) * 6
[390] ['4i', '5i', '4'] -> 4 - (4i * 5i)
[391] ['(3+i)', '(6+i)', '8'] -> (6+i - 3+i) * 8
[392] ['(3+2i)', '6', '(7+2i)'] -> (7+2i - 3+2i) * 6
[393] ['(3+3i)', '(3+4i)', '7'] -> (7 - 3+4i) * 3+3i
[394] ['(3+3i)', '(3+5i)', '(7+i)'] -> (7+i - 3+5i) * 3+3i
[395] ['(3+3i)', '(3+6i)', '(7+2i)'] -> (7+2i - 3+6i) * 3+3i
[396] ['(3+2i)', '5', '(6+6i)'] -> (5 - 3+2i) * 6+6i
[397] ['(3+3i)', '(3+7i)', '(7+3i)'] -> (7+3i - 3+7i) * 3+3i
[398] ['(3+3i)', '(3+8i)', '(7+4i)'] -> (7+4i - 3+8i) * 3+3i
[399] ['(3+3i)', '(3+9i)', '(7+5i)'] -> (7+5i - 3+9i) * 3+3i
[400] ['(3+3i)', '4', '(9+3i)'] -> (9+3i - 3+3i) * 4
[401] ['4i', '6i', '8i'] -> (4i - 8i) * 6i
[402] ['(3+3i)', '(4+4i)', '6'] -> (6 - 3+3i) * 4+4i
[403] ['(3+3i)', '(4+4i)', '8'] -> (8 - 4+4i) * 3+3i
[404] ['(3+3i)', '(4+5i)', '(8+i)'] -> (8+i - 4+5i) * 3+3i
[405] ['(3+3i)', '(4+6i)', '(8+2i)'] -> (8+2i - 4+6i) * 3+3i
[406] ['(3+3i)', '(4+7i)', '(8+3i)'] -> (8+3i - 4+7i) * 3+3i
[407] ['(3+3i)', '(4+8i)', '(8+4i)'] -> (8+4i - 4+8i) * 3+3i
[408] ['(3+3i)', '(4+9i)', '(8+5i)'] -> (8+5i - 4+9i) * 3+3i
[409] ['(3+3i)', '(5+i)', '(6+6i)'] -> (5+i - 3+3i) * 6+6i
[410] ['(3+3i)', '(5+4i)', '9'] -> (9 - 5+4i) * 3+3i
[411] ['(3+2i)', '(6+2i)', '8'] -> (6+2i - 3+2i) * 8
[412] ['4i', '7i', '8i'] -> (4i - 7i) * 8i
[413] ['(3+4i)', '4', '(9+4i)'] -> (9+4i - 3+4i) * 4
[414] ['(3+3i)', '(5+5i)', '(9+i)'] -> (9+i - 5+5i) * 3+3i
[415] ['(3+3i)', '(5+6i)', '(9+2i)'] -> (9+2i - 5+6i) * 3+3i
[416] ['(3+3i)', '(5+7i)', '(9+3i)'] -> (9+3i - 5+7i) * 3+3i
[417] ['(3+3i)', '(5+8i)', '(9+4i)'] -> (9+4i - 5+8i) * 3+3i
[418] ['(3+3i)', '(5+9i)', '(9+5i)'] -> (9+5i - 5+9i) * 3+3i
[419] ['(3+3i)', '6', '(7+3i)'] -> (7+3i - 3+3i) * 6
[420] ['(3+3i)', '(6+3i)', '8'] -> (6+3i - 3+3i) * 8
[421] ['(3+4i)', '(4+4i)', '(6+i)'] -> (6+i - 3+4i) * 4+4i
[422] ['(3+4i)', '(5+2i)', '(6+6i)'] -> (5+2i - 3+4i) * 6+6i
[423] ['4i', '8i', '(2+6i)'] -> 8i - (2+6i * 4i)
[424] ['(3+4i)', '6', '(7+4i)'] -> (7+4i - 3+4i) * 6
[425] ['(3+4i)', '(6+4i)', '8'] -> (6+4i - 3+4i) * 8
[426] ['(3+5i)', '(5+3i)', '(6+6i)'] -> (5+3i - 3+5i) * 6+6i
[427] ['(3+5i)', '4', '(9+5i)'] -> (9+5i - 3+5i) * 4
[428] ['(3+5i)', '(4+4i)', '(6+2i)'] -> (6+2i - 3+5i) * 4+4i
[429] ['(3+5i)', '6', '(7+5i)'] -> (7+5i - 3+5i) * 6
[430] ['(3+5i)', '(6+5i)', '8'] -> (6+5i - 3+5i) * 8
[431] ['(3+6i)', '4', '(9+6i)'] -> (9+6i - 3+6i) * 4
[432] ['(3+6i)', '(4+4i)', '(6+3i)'] -> (6+3i - 3+6i) * 4+4i
[433] ['(3+6i)', '(5+4i)', '(6+6i)'] -> (5+4i - 3+6i) * 6+6i
[434] ['3i', '3', '(3+8i)'] -> (3 - 3+8i) * 3i
[435] ['(3+6i)', '6', '(7+6i)'] -> (7+6i - 3+6i) * 6
[436] ['(3+6i)', '(6+6i)', '8'] -> (6+6i - 3+6i) * 8
[437] ['(3+7i)', '(5+5i)', '(6+6i)'] -> (5+5i - 3+7i) * 6+6i
[438] ['(3+7i)', '4', '(9+7i)'] -> (9+7i - 3+7i) * 4
[439] ['(3+7i)', '(4+4i)', '(6+4i)'] -> (6+4i - 3+7i) * 4+4i
[440] ['(3+8i)', '4', '(9+8i)'] -> (9+8i - 3+8i) * 4
[441] ['(3+8i)', '(4+4i)', '(6+5i)'] -> (6+5i - 3+8i) * 4+4i
[442] ['(3+7i)', '6', '(7+7i)'] -> (7+7i - 3+7i) * 6
[443] ['(3+7i)', '(6+7i)', '8'] -> (6+7i - 3+7i) * 8
[444] ['(3+8i)', '(5+6i)', '(6+6i)'] -> (5+6i - 3+8i) * 6+6i
[445] ['i', '4i', '7i'] -> (i - 7i) * 4i
[446] ['3i', '3', '(4+4i)'] -> (3 - 3i) * 4+4i
[447] ['(3+8i)', '6', '(7+8i)'] -> (7+8i - 3+8i) * 6
[448] ['(3+8i)', '(6+8i)', '8'] -> (6+8i - 3+8i) * 8
[449] ['4', '4', '5'] -> (4 * 5) + 4
[450] ['4', '4', '7'] -> (4 * 7) - 4
[451] ['4', '4', '8'] -> (4 * 4) + 8
[452] ['(3+9i)', '4', '(9+9i)'] -> (9+9i - 3+9i) * 4
[453] ['(3+9i)', '(4+4i)', '(6+6i)'] -> (6+6i - 3+9i) * 4+4i
[454] ['(3+9i)', '(5+7i)', '(6+6i)'] -> (5+7i - 3+9i) * 6+6i
[455] ['(3+9i)', '6', '(7+9i)'] -> (7+9i - 3+9i) * 6
[456] ['(3+9i)', '(6+9i)', '8'] -> (6+9i - 3+9i) * 8
[457] ['3i', '3', '(8+i)'] -> (3 * 8+i) - 3i
[458] ['4', '6', '8'] -> (8 - 4) * 6
[459] ['4', '(4+4i)', '(7+i)'] -> (4 * 7+i) - 4+4i
[460] ['4', '(4+8i)', '(7+2i)'] -> (4 * 7+2i) - 4+8i
[461] ['4', '7', '8'] -> (7 - 4) * 8
[462] ['4', '8', '8'] -> (4 * 8) - 8
[463] ['4', '(8+i)', '(8+4i)'] -> (4 * 8+i) - 8+4i
[464] ['4', '(8+2i)', '(8+8i)'] -> (4 * 8+2i) - 8+8i
[465] ['(4+i)', '(4+7i)', '7'] -> (4+i * 7) - 4+7i
[466] ['(4+i)', '(7+i)', '8'] -> (7+i - 4+i) * 8
[467] ['(4+i)', '8', '(8+8i)'] -> (4+i * 8) - 8+8i
[468] ['3i', '3', '(8+3i)'] -> (8+3i - 3i) * 3
[469] ['(4+3i)', '(4+4i)', '7'] -> (7 - 4+3i) * 4+4i
[470] ['(4+2i)', '6', '(6+6i)'] -> (6 - 4+2i) * 6+6i
[471] ['(4+2i)', '6', '(8+2i)'] -> (8+2i - 4+2i) * 6
[472] ['(4+i)', '6', '(8+i)'] -> (8+i - 4+i) * 6
[473] ['(4+2i)', '(7+2i)', '8'] -> (7+2i - 4+2i) * 8
[474] ['(4+4i)', '(4+4i)', '(7+i)'] -> (7+i - 4+4i) * 4+4i
[475] ['(4+4i)', '(4+5i)', '(7+2i)'] -> (7+2i - 4+5i) * 4+4i
[476] ['(4+4i)', '(4+6i)', '(7+3i)'] -> (7+3i - 4+6i) * 4+4i
[477] ['(4+4i)', '(4+7i)', '(7+4i)'] -> (7+4i - 4+7i) * 4+4i
[478] ['(4+3i)', '(6+i)', '(6+6i)'] -> (6+i - 4+3i) * 6+6i
[479] ['3i', '(3+i)', '(3+9i)'] -> (3+i - 3+9i) * 3i
[480] ['(4+3i)', '(7+3i)', '8'] -> (7+3i - 4+3i) * 8
[481] ['(4+4i)', '(4+8i)', '(7+5i)'] -> (7+5i - 4+8i) * 4+4i
[482] ['(4+4i)', '(4+9i)', '(7+6i)'] -> (7+6i - 4+9i) * 4+4i
[483] ['(4+4i)', '(5+3i)', '8'] -> (8 - 5+3i) * 4+4i
[484] ['(4+4i)', '(5+4i)', '(8+i)'] -> (8+i - 5+4i) * 4+4i
[485] ['(4+4i)', '(5+5i)', '(8+2i)'] -> (8+2i - 5+5i) * 4+4i
[486] ['(4+4i)', '(5+6i)', '(8+3i)'] -> (8+3i - 5+6i) * 4+4i
[487] ['(4+4i)', '(5+7i)', '(8+4i)'] -> (8+4i - 5+7i) * 4+4i
[488] ['(4+4i)', '(5+8i)', '(8+5i)'] -> (8+5i - 5+8i) * 4+4i
[489] ['(4+4i)', '(5+9i)', '(8+6i)'] -> (8+6i - 5+9i) * 4+4i
[490] ['3i', '(3+3i)', '8'] -> (3+3i - 3i) * 8
[491] ['(4+4i)', '6', '(8+4i)'] -> (8+4i - 4+4i) * 6
[492] ['(4+4i)', '(6+2i)', '(6+6i)'] -> (6+2i - 4+4i) * 6+6i
[493] ['(4+4i)', '(6+3i)', '9'] -> (9 - 6+3i) * 4+4i
[494] ['(4+4i)', '(6+4i)', '(9+i)'] -> (9+i - 6+4i) * 4+4i
[495] ['(4+4i)', '(6+5i)', '(9+2i)'] -> (9+2i - 6+5i) * 4+4i
[496] ['(4+4i)', '(6+6i)', '(9+3i)'] -> (9+3i - 6+6i) * 4+4i
[497] ['(4+4i)', '(6+7i)', '(9+4i)'] -> (9+4i - 6+7i) * 4+4i
[498] ['(4+4i)', '(6+8i)', '(9+5i)'] -> (9+5i - 6+8i) * 4+4i
[499] ['(4+4i)', '(6+9i)', '(9+6i)'] -> (9+6i - 6+9i) * 4+4i
[500] ['(4+4i)', '(7+4i)', '8'] -> (7+4i - 4+4i) * 8
[501] ['3i', '(3+5i)', '(9+9i)'] -> 9+9i - (3+5i * 3i)
[502] ['(4+5i)', '6', '(8+5i)'] -> (8+5i - 4+5i) * 6
[503] ['(4+5i)', '(6+3i)', '(6+6i)'] -> (6+3i - 4+5i) * 6+6i
[504] ['(4+3i)', '6', '(8+3i)'] -> (8+3i - 4+3i) * 6
[505] ['(4+5i)', '(7+5i)', '8'] -> (7+5i - 4+5i) * 8
[506] ['(4+6i)', '(7+6i)', '8'] -> (7+6i - 4+6i) * 8
[507] ['(4+7i)', '6', '(8+7i)'] -> (8+7i - 4+7i) * 6
[508] ['(4+7i)', '(6+5i)', '(6+6i)'] -> (6+5i - 4+7i) * 6+6i
[509] ['(4+6i)', '6', '(8+6i)'] -> (8+6i - 4+6i) * 6
[510] ['(4+6i)', '(6+4i)', '(6+6i)'] -> (6+4i - 4+6i) * 6+6i
[511] ['(4+7i)', '(7+7i)', '8'] -> (7+7i - 4+7i) * 8
[512] ['3i', '(2+5i)', '(9+6i)'] -> 9+6i - (2+5i * 3i)
[513] ['(4+8i)', '(6+6i)', '(6+6i)'] -> (6+6i - 4+8i) * 6+6i
[514] ['(4+8i)', '(7+8i)', '8'] -> (7+8i - 4+8i) * 8
[515] ['(4+8i)', '6', '(8+8i)'] -> (8+8i - 4+8i) * 6
[516] ['(4+9i)', '(7+9i)', '8'] -> (7+9i - 4+9i) * 8
[517] ['(4+9i)', '6', '(8+9i)'] -> (8+9i - 4+9i) * 6
[518] ['(4+9i)', '(6+6i)', '(6+7i)'] -> (6+7i - 4+9i) * 6+6i
[519] ['5', '8', '8'] -> (8 - 5) * 8
[520] ['5', '6', '6'] -> (5 * 6) - 6
[521] ['5', '6', '9'] -> (9 - 5) * 6
[522] ['5', '(6+i)', '(6+5i)'] -> (5 * 6+i) - 6+5i
[523] ['3i', '(2+6i)', '(6+6i)'] -> 6+6i - (2+6i * 3i)
[524] ['(5+i)', '8', '(8+i)'] -> (8+i - 5+i) * 8
[525] ['(5+i)', '6', '(6+6i)'] -> (5+i * 6) - 6+6i
[526] ['(5+i)', '6', '(9+i)'] -> (9+i - 5+i) * 6
[527] ['(5+2i)', '6', '(9+2i)'] -> (9+2i - 5+2i) * 6
[528] ['(5+2i)', '8', '(8+2i)'] -> (8+2i - 5+2i) * 8
[529] ['(5+3i)', '6', '(9+3i)'] -> (9+3i - 5+3i) * 6
[530] ['(5+3i)', '(6+6i)', '(7+i)'] -> (7+i - 5+3i) * 6+6i
[531] ['(5+2i)', '(6+6i)', '7'] -> (7 - 5+2i) * 6+6i
[532] ['(5+4i)', '8', '(8+4i)'] -> (8+4i - 5+4i) * 8
[533] ['(5+3i)', '8', '(8+3i)'] -> (8+3i - 5+3i) * 8
[534] ['3i', '(2+7i)', '(3+6i)'] -> 3+6i - (2+7i * 3i)
[535] ['(5+4i)', '6', '(9+4i)'] -> (9+4i - 5+4i) * 6
[536] ['(5+4i)', '(6+6i)', '(7+2i)'] -> (7+2i - 5+4i) * 6+6i
[537] ['(5+5i)', '6', '(9+5i)'] -> (9+5i - 5+5i) * 6
[538] ['(5+5i)', '(6+6i)', '(7+3i)'] -> (7+3i - 5+5i) * 6+6i
[539] ['(5+6i)', '6', '(9+6i)'] -> (9+6i - 5+6i) * 6
[540] ['(5+6i)', '(6+6i)', '(7+4i)'] -> (7+4i - 5+6i) * 6+6i
[541] ['(5+5i)', '8', '(8+5i)'] -> (8+5i - 5+5i) * 8
[542] ['(5+6i)', '8', '(8+6i)'] -> (8+6i - 5+6i) * 8
[543] ['(5+7i)', '8', '(8+7i)'] -> (8+7i - 5+7i) * 8
[544] ['(5+7i)', '6', '(9+7i)'] -> (9+7i - 5+7i) * 6
[545] ['3i', '7', '(7+8i)'] -> (7 - 7+8i) * 3i
[546] ['(5+7i)', '(6+6i)', '(7+5i)'] -> (7+5i - 5+7i) * 6+6i
[547] ['(5+8i)', '8', '(8+8i)'] -> (8+8i - 5+8i) * 8
[548] ['(5+9i)', '6', '(9+9i)'] -> (9+9i - 5+9i) * 6
[549] ['(5+8i)', '6', '(9+8i)'] -> (9+8i - 5+8i) * 6
[550] ['(5+8i)', '(6+6i)', '(7+6i)'] -> (7+6i - 5+8i) * 6+6i
[551] ['(5+9i)', '(6+6i)', '(7+7i)'] -> (7+7i - 5+9i) * 6+6i
[552] ['(5+9i)', '8', '(8+9i)'] -> (8+9i - 5+9i) * 8
[553] ['(6+i)', '8', '(9+i)'] -> (9+i - 6+i) * 8
[554] ['(6+2i)', '(6+6i)', '8'] -> (8 - 6+2i) * 6+6i
[555] ['6', '8', '9'] -> (9 - 6) * 8
[556] ['i', '4i', '8i'] -> (i - 4i) * 8i
[557] ['3i', '(7+i)', '(7+9i)'] -> (7+i - 7+9i) * 3i
[558] ['(6+2i)', '8', '(9+2i)'] -> (9+2i - 6+2i) * 8
[559] ['(6+4i)', '8', '(9+4i)'] -> (9+4i - 6+4i) * 8
[560] ['(6+5i)', '(6+6i)', '(8+3i)'] -> (8+3i - 6+5i) * 6+6i
[561] ['(6+7i)', '8', '(9+7i)'] -> (9+7i - 6+7i) * 8
[562] ['(6+3i)', '(6+6i)', '(8+i)'] -> (8+i - 6+3i) * 6+6i
[563] ['(6+5i)', '8', '(9+5i)'] -> (9+5i - 6+5i) * 8
[564] ['(6+3i)', '8', '(9+3i)'] -> (9+3i - 6+3i) * 8
[565] ['(6+4i)', '(6+6i)', '(8+2i)'] -> (8+2i - 6+4i) * 6+6i
[566] ['(6+6i)', '(6+6i)', '(8+4i)'] -> (8+4i - 6+6i) * 6+6i
[567] ['(6+6i)', '(6+7i)', '(8+5i)'] -> (8+5i - 6+7i) * 6+6i
[568] ['3i', '8', '(8+8i)'] -> (8 - 8+8i) * 3i
[569] ['(6+6i)', '(6+8i)', '(8+6i)'] -> (8+6i - 6+8i) * 6+6i
[570] ['(6+6i)', '(6+9i)', '(8+7i)'] -> (8+7i - 6+9i) * 6+6i
[571] ['(6+6i)', '(7+2i)', '9'] -> (9 - 7+2i) * 6+6i
[572] ['(6+6i)', '(7+3i)', '(9+i)'] -> (9+i - 7+3i) * 6+6i
[573] ['(6+6i)', '(7+4i)', '(9+2i)'] -> (9+2i - 7+4i) * 6+6i
[574] ['(6+6i)', '(7+5i)', '(9+3i)'] -> (9+3i - 7+5i) * 6+6i
[575] ['(6+6i)', '(7+6i)', '(9+4i)'] -> (9+4i - 7+6i) * 6+6i
[576] ['(6+6i)', '(7+7i)', '(9+5i)'] -> (9+5i - 7+7i) * 6+6i
[577] ['(6+6i)', '(7+8i)', '(9+6i)'] -> (9+6i - 7+8i) * 6+6i
[578] ['(6+6i)', '(7+9i)', '(9+7i)'] -> (9+7i - 7+9i) * 6+6i
[579] ['3i', '(8+i)', '(8+9i)'] -> (8+i - 8+9i) * 3i
[580] ['(6+6i)', '8', '(9+6i)'] -> (9+6i - 6+6i) * 8
[581] ['(6+8i)', '8', '(9+8i)'] -> (9+8i - 6+8i) * 8
[582] ['(6+9i)', '8', '(9+9i)'] -> (9+9i - 6+9i) * 8
[583] ['8', '8', '8'] -> 8 + 8 + 8
[584] ['3i', '(3+6i)', '(6+9i)'] -> 6+9i - (3+6i * 3i)
[585] ['3i', '(3+7i)', '(3+9i)'] -> 3+9i - (3+7i * 3i)
[586] ['3i', '4', '(4+8i)'] -> (4 - 4+8i) * 3i
[587] ['3i', '4', '(6+3i)'] -> (6+3i - 3i) * 4
[588] ['3i', '(4+i)', '(4+9i)'] -> (4+i - 4+9i) * 3i
[589] ['3i', '(4+3i)', '6'] -> (4+3i - 3i) * 6
[590] ['3i', '6', '(6+8i)'] -> (6 - 6+8i) * 3i
[591] ['i', '5i', '6i'] -> (i - 5i) * 6i
[592] ['3i', '(6+i)', '(6+9i)'] -> (6+i - 6+9i) * 3i
[593] ['2i', '(4+2i)', '6'] -> (4+2i - 2i) * 6
[594] ['2i', '(4+8i)', '(8+8i)'] -> 8+8i - (2i * 4+8i)
[595] ['2i', '(4+9i)', '(6+8i)'] -> 6+8i - (2i * 4+9i)
[596] ['4i', '1', '(1+6i)'] -> (1 - 1+6i) * 4i
[597] ['4i', '(1+i)', '(1+7i)'] -> (1+i - 1+7i) * 4i
[598] ['4i', '(1+2i)', '(1+8i)'] -> (1+2i - 1+8i) * 4i
[599] ['4i', '(1+3i)', '(1+9i)'] -> (1+3i - 1+9i) * 4i
[600] ['3i', '5', '(5+8i)'] -> (5 - 5+8i) * 3i
[601] ['3i', '(5+i)', '(5+9i)'] -> (5+i - 5+9i) * 3i
[602] ['2i', '(2+8i)', '(8+4i)'] -> 8+4i - (2+8i * 2i)
[603] ['4i', '(1+4i)', '(8+4i)'] -> 8+4i - (1+4i * 4i)
[604] ['4i', '(1+5i)', '(4+4i)'] -> 4+4i - (1+5i * 4i)
[605] ['4i', '2', '(2+6i)'] -> (2 - 2+6i) * 4i
[606] ['4i', '8', '(8+6i)'] -> (8 - 8+6i) * 4i
[607] ['4i', '(8+i)', '(8+7i)'] -> (8+i - 8+7i) * 4i
[608] ['4i', '(8+2i)', '(8+8i)'] -> (8+2i - 8+8i) * 4i
[609] ['4i', '(8+3i)', '(8+9i)'] -> (8+3i - 8+9i) * 4i
[610] ['4i', '9', '(9+6i)'] -> (9 - 9+6i) * 4i
[611] ['4i', '(9+i)', '(9+7i)'] -> (9+i - 9+7i) * 4i
[612] ['4i', '(9+2i)', '(9+8i)'] -> (9+2i - 9+8i) * 4i
[613] ['2i', '(2+9i)', '(6+4i)'] -> 6+4i - (2+9i * 2i)
[614] ['4i', '(9+3i)', '(9+9i)'] -> (9+3i - 9+9i) * 4i
[615] ['5i', '6i', '9i'] -> (5i - 9i) * 6i
[616] ['5i', '8i', '8i'] -> (5i - 8i) * 8i
[617] ['4i', '(2+i)', '(2+7i)'] -> (2+i - 2+7i) * 4i
[618] ['4i', '(2+2i)', '(2+8i)'] -> (2+2i - 2+8i) * 4i
[619] ['4i', '(2+2i)', '(6+6i)'] -> (2+2i - 4i) * 6+6i
[620] ['4i', '(2+3i)', '(2+9i)'] -> (2+3i - 2+9i) * 4i
[621] ['4i', '(2+4i)', '(8+8i)'] -> 8+8i - (2+4i * 4i)
[622] ['4i', '(2+5i)', '(4+8i)'] -> 4+8i - (2+5i * 4i)
[623] ['4i', '(5+2i)', '(5+8i)'] -> (5+2i - 5+8i) * 4i
