[440] ['6', '29', 'B3'] -> (29 + B3) / 6 base 12
[441] ['6', '2A', '30'] -> 2A - (30 / 6) base 12
[442] ['6', '2A', 'B2'] -> (2A + B2) / 6 base 12
[443] ['6', '2B', '36'] -> 2B - (36 / 6) base 12
[444] ['6', '2B', 'B1'] -> (2B + B1) / 6 base 12
[445] ['6', '30', '40'] -> 30 - (40 / 6) base 12
[446] ['1', '3', '69'] -> (69 / 3) + 1 base 12
[447] ['2', '10', '2A'] -> 2A - (10 / 2) base 12
[448] ['6', '30', 'B0'] -> (30 + B0) / 6 base 12
[449] ['6', '31', '46'] -> 31 - (46 / 6) base 12
[450] ['6', '31', 'AB'] -> (31 + AB) / 6 base 12
[451] ['6', '32', 'AA'] -> (32 + AA) / 6 base 12
[452] ['6', '33', '56'] -> 33 - (56 / 6) base 12
[453] ['6', '33', 'A9'] -> (33 + A9) / 6 base 12
[454] ['6', '34', '60'] -> 34 - (60 / 6) base 12
[455] ['6', '34', 'A8'] -> (34 + A8) / 6 base 12
[456] ['6', '35', '66'] -> 35 - (66 / 6) base 12
[457] ['6', '35', 'A7'] -> (35 + A7) / 6 base 12
[458] ['2', '10', '38'] -> (10 + 38) / 2 base 12
[459] ['6', '36', '70'] -> 36 - (70 / 6) base 12
[460] ['6', '36', 'A6'] -> (36 + A6) / 6 base 12
[461] ['6', '37', '76'] -> 37 - (76 / 6) base 12
[462] ['6', '37', 'A5'] -> (37 + A5) / 6 base 12
[463] ['6', '38', '80'] -> 38 - (80 / 6) base 12
[464] ['6', '38', 'A4'] -> (38 + A4) / 6 base 12
[465] ['6', '39', '86'] -> 39 - (86 / 6) base 12
[466] ['6', '39', 'A3'] -> (39 + A3) / 6 base 12
[467] ['6', '3A', '90'] -> 3A - (90 / 6) base 12
[468] ['6', '3A', 'A2'] -> (3A + A2) / 6 base 12
[469] ['2', '10', '44'] -> 44 - (10 * 2) base 12
[470] ['6', '3B', '96'] -> 3B - (96 / 6) base 12
[471] ['6', '3B', 'A1'] -> (3B + A1) / 6 base 12
[472] ['6', '41', '9B'] -> (41 + 9B) / 6 base 12
[473] ['6', '41', 'A6'] -> 41 - (A6 / 6) base 12
[474] ['6', '42', '9A'] -> (42 + 9A) / 6 base 12
[475] ['6', '42', 'B0'] -> 42 - (B0 / 6) base 12
[476] ['6', '43', '99'] -> (43 + 99) / 6 base 12
[477] ['6', '43', 'B6'] -> 43 - (B6 / 6) base 12
[478] ['6', '44', '98'] -> (44 + 98) / 6 base 12
[479] ['6', '45', '97'] -> (45 + 97) / 6 base 12
[480] ['2', '10', '58'] -> (58 - 10) / 2 base 12
[481] ['6', '46', '96'] -> (46 + 96) / 6 base 12
[482] ['6', '47', '95'] -> (47 + 95) / 6 base 12
[483] ['6', '48', '94'] -> (48 + 94) / 6 base 12
[484] ['6', '49', '93'] -> (49 + 93) / 6 base 12
[485] ['6', '4A', '92'] -> (4A + 92) / 6 base 12
[486] ['6', '4B', '91'] -> (4B + 91) / 6 base 12
[487] ['6', '50', '90'] -> (50 + 90) / 6 base 12
[488] ['6', '51', '8B'] -> (51 + 8B) / 6 base 12
[489] ['6', '52', '8A'] -> (52 + 8A) / 6 base 12
[490] ['6', '53', '89'] -> (53 + 89) / 6 base 12
[491] ['2', '10', '68'] -> (68 / 2) - 10 base 12
[492] ['6', '54', '88'] -> (54 + 88) / 6 base 12
[493] ['6', '55', '87'] -> (55 + 87) / 6 base 12
[494] ['6', '56', '86'] -> (56 + 86) / 6 base 12
[495] ['6', '58', '84'] -> (58 + 84) / 6 base 12
[496] ['6', '59', '83'] -> (59 + 83) / 6 base 12
[497] ['6', '5A', '82'] -> (5A + 82) / 6 base 12
[498] ['6', '5B', '81'] -> (5B + 81) / 6 base 12
[499] ['6', '60', '80'] -> (60 + 80) / 6 base 12
[500] ['6', '62', '7A'] -> (62 + 7A) / 6 base 12
[501] ['6', '63', '79'] -> (63 + 79) / 6 base 12
[502] ['2', '11', '23'] -> (23 - 11) * 2 base 12
[503] ['6', '64', '78'] -> (64 + 78) / 6 base 12
[504] ['6', '65', '77'] -> (65 + 77) / 6 base 12
[505] ['6', '66', '76'] -> (66 + 76) / 6 base 12
[506] ['6', '67', '75'] -> (67 + 75) / 6 base 12
[507] ['6', '68', '74'] -> (68 + 74) / 6 base 12
[508] ['6', '69', '73'] -> (69 + 73) / 6 base 12
[509] ['6', '6A', '72'] -> (6A + 72) / 6 base 12
[510] ['6', '6B', '71'] -> (6B + 71) / 6 base 12
[511] ['6', '70', '70'] -> (70 + 70) / 6 base 12
[512] ['7', '7', 'B'] -> (B - 7) * 7 base 12
[513] ['2', '11', '26'] -> (26 / 2) + 11 base 12
[514] ['7', '7', '19'] -> (7 * 7) - 19 base 12
[515] ['7', '7', '23'] -> (7 / 7) + 23 base 12
[516] ['7', '7', '25'] -> 25 - (7 / 7) base 12
[517] ['7', '7', '65'] -> 65 - (7 * 7) base 12
[518] ['7', '8', '10'] -> (10 - 8) * 7 base 12
[519] ['7', '8', '70'] -> 70 - (7 * 8) base 12
[520] ['7', '8', 'B8'] -> (B8 / 7) + 8 base 12
[521] ['7', '9', '11'] -> (11 - 9) * 7 base 12
[522] ['7', '9', '12'] -> (9 - 7) * 12 base 12
[523] ['7', '9', '2B'] -> (7 * 9) - 2B base 12
[524] ['2', '11', '46'] -> 46 - (11 * 2) base 12
[525] ['7', '9', '48'] -> 48 / (9 - 7) base 12
[526] ['7', '9', '77'] -> 77 - (7 * 9) base 12
[527] ['7', '9', 'B1'] -> (B1 / 7) + 9 base 12
[528] ['7', 'A', '12'] -> (12 - A) * 7 base 12
[529] ['7', 'A', '36'] -> (7 * A) - 36 base 12
[530] ['7', 'A', '70'] -> 70 / (A - 7) base 12
[531] ['7', 'A', '82'] -> 82 - (7 * A) base 12
[532] ['7', 'A', 'A6'] -> (A6 / 7) + A base 12
[533] ['7', 'B', '13'] -> (13 - B) * 7 base 12
[534] ['7', 'B', '41'] -> (7 * B) - 41 base 12
[535] ['2', '11', '59'] -> (59 - 11) / 2 base 12
[536] ['7', 'B', '89'] -> 89 - (7 * B) base 12
[537] ['7', 'B', '94'] -> 94 / (B - 7) base 12
[538] ['7', 'B', '9B'] -> (9B / 7) + B base 12
[539] ['7', '10', '14'] -> (14 - 10) * 7 base 12
[540] ['7', '10', '48'] -> (10 * 7) - 48 base 12
[541] ['7', '10', 'B8'] -> B8 / (10 - 7) base 12
[542] ['7', '11', '15'] -> (15 - 11) * 7 base 12
[543] ['7', '11', '53'] -> (11 * 7) - 53 base 12
[544] ['7', '11', '89'] -> (89 / 7) + 11 base 12
[545] ['7', '11', '9B'] -> 9B - (11 * 7) base 12
[546] ['2', '11', '6A'] -> (6A / 2) - 11 base 12
[547] ['7', '12', '16'] -> (16 - 12) * 7 base 12
[548] ['7', '12', '22'] -> (12 / 7) + 22 base 12
[549] ['7', '12', '26'] -> 26 - (12 / 7) base 12
[550] ['7', '12', '5A'] -> (12 * 7) - 5A base 12
[551] ['7', '12', '82'] -> (82 / 7) + 12 base 12
[552] ['7', '12', 'A6'] -> A6 - (12 * 7) base 12
[553] ['7', '13', '17'] -> (17 - 13) * 7 base 12
[554] ['7', '13', '65'] -> (13 * 7) - 65 base 12
[555] ['7', '13', '77'] -> (77 / 7) + 13 base 12
[556] ['7', '13', 'B1'] -> B1 - (13 * 7) base 12
[557] ['1', '3', '6B'] -> (1 + 6B) / 3 base 12
[558] ['2', '12', '2B'] -> 2B - (12 / 2) base 12
[559] ['7', '14', '18'] -> (18 - 14) * 7 base 12
[560] ['7', '14', 'B8'] -> B8 - (14 * 7) base 12
[561] ['7', '15', '19'] -> (19 - 15) * 7 base 12
[562] ['7', '15', '65'] -> (65 / 7) + 15 base 12
[563] ['7', '15', '77'] -> (15 * 7) - 77 base 12
[564] ['7', '16', '1A'] -> (1A - 16) * 7 base 12
[565] ['7', '16', '5A'] -> (5A / 7) + 16 base 12
[566] ['7', '16', '82'] -> (16 * 7) - 82 base 12
[567] ['7', '17', '1B'] -> (1B - 17) * 7 base 12
[568] ['7', '17', '53'] -> (53 / 7) + 17 base 12
[569] ['2', '12', '36'] -> (12 + 36) / 2 base 12
[570] ['7', '17', '89'] -> (17 * 7) - 89 base 12
[571] ['7', '18', '20'] -> (20 - 18) * 7 base 12
[572] ['7', '18', '48'] -> (48 / 7) + 18 base 12
[573] ['7', '18', '94'] -> (18 * 7) - 94 base 12
[574] ['7', '19', '27'] -> 27 - (19 / 7) base 12
[575] ['7', '19', '41'] -> (41 / 7) + 19 base 12
[576] ['7', '19', '9B'] -> (19 * 7) - 9B base 12
[577] ['7', '1A', '22'] -> (22 - 1A) * 7 base 12
[578] ['7', '1A', '36'] -> (36 / 7) + 1A base 12
[579] ['7', '1A', 'A6'] -> (1A * 7) - A6 base 12
[580] ['2', '12', '48'] -> 48 - (12 * 2) base 12
[581] ['7', '1B', '23'] -> (23 - 1B) * 7 base 12
[582] ['7', '1B', '2B'] -> (2B / 7) + 1B base 12
[583] ['7', '1B', 'B1'] -> (1B * 7) - B1 base 12
[584] ['7', '20', 'B8'] -> (20 * 7) - B8 base 12
[585] ['7', '21', '25'] -> (25 - 21) * 7 base 12
[586] ['7', '22', '26'] -> (26 - 22) * 7 base 12
[587] ['7', '23', '27'] -> (27 - 23) * 7 base 12
[588] ['7', '25', '29'] -> (29 - 25) * 7 base 12
[589] ['7', '26', '2A'] -> (2A - 26) * 7 base 12
[590] ['7', '27', '2B'] -> (2B - 27) * 7 base 12
[591] ['2', '12', '5A'] -> (5A - 12) / 2 base 12
[592] ['7', '28', '30'] -> (30 - 28) * 7 base 12
[593] ['7', '29', '2B'] -> 29 - (2B / 7) base 12
[594] ['7', '29', '31'] -> (31 - 29) * 7 base 12
[595] ['7', '2A', '32'] -> (32 - 2A) * 7 base 12
[596] ['7', '2A', '36'] -> 2A - (36 / 7) base 12
[597] ['7', '2B', '33'] -> (33 - 2B) * 7 base 12
[598] ['7', '2B', '41'] -> 2B - (41 / 7) base 12
[599] ['7', '30', '34'] -> (34 - 30) * 7 base 12
[600] ['7', '30', '48'] -> 30 - (48 / 7) base 12
[601] ['7', '31', '35'] -> (35 - 31) * 7 base 12
[602] ['2', '12', '70'] -> (70 / 2) - 12 base 12
[603] ['7', '31', '53'] -> 31 - (53 / 7) base 12
[604] ['7', '32', '36'] -> (36 - 32) * 7 base 12
[605] ['7', '32', '5A'] -> 32 - (5A / 7) base 12
[606] ['7', '33', '37'] -> (37 - 33) * 7 base 12
[607] ['7', '33', '65'] -> 33 - (65 / 7) base 12
[608] ['7', '34', '38'] -> (38 - 34) * 7 base 12
[609] ['7', '34', '70'] -> 34 - (70 / 7) base 12
[610] ['7', '35', '39'] -> (39 - 35) * 7 base 12
[611] ['7', '35', '77'] -> 35 - (77 / 7) base 12
[612] ['7', '36', '3A'] -> (3A - 36) * 7 base 12
[613] ['2', '13', '22'] -> (22 / 2) + 13 base 12
[614] ['7', '36', '82'] -> 36 - (82 / 7) base 12
[615] ['7', '37', '3B'] -> (3B - 37) * 7 base 12
[616] ['7', '37', '89'] -> 37 - (89 / 7) base 12
[617] ['7', '38', '40'] -> (40 - 38) * 7 base 12
[618] ['7', '38', '94'] -> 38 - (94 / 7) base 12
[619] ['7', '39', '41'] -> (41 - 39) * 7 base 12
[620] ['7', '39', '9B'] -> 39 - (9B / 7) base 12
[621] ['7', '3A', '42'] -> (42 - 3A) * 7 base 12
[622] ['7', '3A', 'A6'] -> 3A - (A6 / 7) base 12
[623] ['7', '3B', '43'] -> (43 - 3B) * 7 base 12
[624] ['2', '13', '25'] -> (25 - 13) * 2 base 12
[625] ['7', '3B', 'B1'] -> 3B - (B1 / 7) base 12
[626] ['7', '40', '44'] -> (44 - 40) * 7 base 12
[627] ['7', '40', 'B8'] -> 40 - (B8 / 7) base 12
[628] ['7', '41', '45'] -> (45 - 41) * 7 base 12
[629] ['7', '42', '46'] -> (46 - 42) * 7 base 12
[630] ['7', '43', '47'] -> (47 - 43) * 7 base 12
[631] ['7', '44', '48'] -> (48 - 44) * 7 base 12
[632] ['7', '45', '49'] -> (49 - 45) * 7 base 12
[633] ['7', '45', 'BB'] -> (45 + BB) / 7 base 12
[634] ['7', '46', '4A'] -> (4A - 46) * 7 base 12
[635] ['2', '13', '4A'] -> 4A - (13 * 2) base 12
[636] ['7', '46', 'BA'] -> (46 + BA) / 7 base 12
[637] ['7', '47', '4B'] -> (4B - 47) * 7 base 12
[638] ['7', '47', 'B9'] -> (47 + B9) / 7 base 12
[639] ['7', '48', '50'] -> (50 - 48) * 7 base 12
[640] ['7', '48', 'B8'] -> (48 + B8) / 7 base 12
[641] ['7', '49', '51'] -> (51 - 49) * 7 base 12
[642] ['7', '49', 'B7'] -> (49 + B7) / 7 base 12
[643] ['7', '4A', '52'] -> (52 - 4A) * 7 base 12
[644] ['7', '4A', 'B6'] -> (4A + B6) / 7 base 12
[645] ['7', '4B', '53'] -> (53 - 4B) * 7 base 12
[646] ['2', '13', '5B'] -> (5B - 13) / 2 base 12
[647] ['7', '4B', 'B5'] -> (4B + B5) / 7 base 12
[648] ['7', '50', '54'] -> (54 - 50) * 7 base 12
[649] ['7', '50', 'B4'] -> (50 + B4) / 7 base 12
[650] ['7', '51', '55'] -> (55 - 51) * 7 base 12
[651] ['7', '51', 'B3'] -> (51 + B3) / 7 base 12
[652] ['7', '52', '56'] -> (56 - 52) * 7 base 12
[653] ['7', '52', 'B2'] -> (52 + B2) / 7 base 12
[654] ['7', '53', '57'] -> (57 - 53) * 7 base 12
[655] ['7', '53', 'B1'] -> (53 + B1) / 7 base 12
[656] ['7', '54', '58'] -> (58 - 54) * 7 base 12
[657] ['2', '13', '72'] -> (72 / 2) - 13 base 12
[658] ['7', '54', 'B0'] -> (54 + B0) / 7 base 12
[659] ['7', '55', '59'] -> (59 - 55) * 7 base 12
[660] ['7', '55', 'AB'] -> (55 + AB) / 7 base 12
[661] ['7', '56', '5A'] -> (5A - 56) * 7 base 12
[662] ['7', '56', 'AA'] -> (56 + AA) / 7 base 12
[663] ['7', '57', '5B'] -> (5B - 57) * 7 base 12
[664] ['7', '57', 'A9'] -> (57 + A9) / 7 base 12
[665] ['7', '58', '60'] -> (60 - 58) * 7 base 12
[666] ['7', '58', 'A8'] -> (58 + A8) / 7 base 12
[667] ['7', '59', '61'] -> (61 - 59) * 7 base 12
[668] ['1', '3', '71'] -> (71 - 1) / 3 base 12
[669] ['2', '14', '18'] -> (14 / 2) + 18 base 12
[670] ['7', '59', 'A7'] -> (59 + A7) / 7 base 12
[671] ['7', '5A', '62'] -> (62 - 5A) * 7 base 12
[672] ['7', '5A', 'A6'] -> (5A + A6) / 7 base 12
[673] ['7', '5B', '63'] -> (63 - 5B) * 7 base 12
[674] ['7', '5B', 'A5'] -> (5B + A5) / 7 base 12
[675] ['7', '60', '64'] -> (64 - 60) * 7 base 12
[676] ['7', '60', 'A4'] -> (60 + A4) / 7 base 12
[677] ['7', '61', '65'] -> (65 - 61) * 7 base 12
[678] ['7', '61', 'A3'] -> (61 + A3) / 7 base 12
[679] ['7', '62', '66'] -> (66 - 62) * 7 base 12
[680] ['2', '14', '1A'] -> (1A * 2) - 14 base 12
[681] ['7', '62', 'A2'] -> (62 + A2) / 7 base 12
[682] ['7', '63', '67'] -> (67 - 63) * 7 base 12
[683] ['7', '63', 'A1'] -> (63 + A1) / 7 base 12
[684] ['7', '64', '68'] -> (68 - 64) * 7 base 12
[685] ['7', '64', 'A0'] -> (64 + A0) / 7 base 12
[686] ['7', '65', '69'] -> (69 - 65) * 7 base 12
[687] ['7', '65', '9B'] -> (65 + 9B) / 7 base 12
[688] ['7', '66', '6A'] -> (6A - 66) * 7 base 12
[689] ['7', '66', '9A'] -> (66 + 9A) / 7 base 12
[690] ['7', '67', '6B'] -> (6B - 67) * 7 base 12
[691] ['2', '14', '20'] -> (20 / 2) + 14 base 12
[692] ['7', '67', '99'] -> (67 + 99) / 7 base 12
[693] ['7', '68', '70'] -> (70 - 68) * 7 base 12
[694] ['7', '68', '98'] -> (68 + 98) / 7 base 12
[695] ['7', '69', '71'] -> (71 - 69) * 7 base 12
[696] ['7', '69', '97'] -> (69 + 97) / 7 base 12
[697] ['7', '6A', '72'] -> (72 - 6A) * 7 base 12
[698] ['7', '6A', '96'] -> (6A + 96) / 7 base 12
[699] ['7', '6B', '73'] -> (73 - 6B) * 7 base 12
[700] ['7', '6B', '95'] -> (6B + 95) / 7 base 12
[701] ['7', '70', '74'] -> (74 - 70) * 7 base 12
[702] ['2', '14', '26'] -> (26 - 14) * 2 base 12
[703] ['7', '70', '94'] -> (70 + 94) / 7 base 12
[704] ['7', '71', '75'] -> (75 - 71) * 7 base 12
[705] ['7', '71', '93'] -> (71 + 93) / 7 base 12
[706] ['7', '72', '76'] -> (76 - 72) * 7 base 12
[707] ['7', '72', '92'] -> (72 + 92) / 7 base 12
[708] ['7', '73', '77'] -> (77 - 73) * 7 base 12
[709] ['7', '73', '91'] -> (73 + 91) / 7 base 12
[710] ['7', '74', '78'] -> (78 - 74) * 7 base 12
[711] ['7', '74', '90'] -> (74 + 90) / 7 base 12
[712] ['7', '75', '79'] -> (79 - 75) * 7 base 12
[713] ['2', '14', '30'] -> 30 - (14 / 2) base 12
[714] ['7', '75', '8B'] -> (75 + 8B) / 7 base 12
[715] ['7', '76', '7A'] -> (7A - 76) * 7 base 12
[716] ['7', '76', '8A'] -> (76 + 8A) / 7 base 12
[717] ['7', '77', '7B'] -> (7B - 77) * 7 base 12
[718] ['7', '77', '89'] -> (77 + 89) / 7 base 12
[719] ['7', '78', '80'] -> (80 - 78) * 7 base 12
[720] ['7', '78', '88'] -> (78 + 88) / 7 base 12
[721] ['7', '79', '81'] -> (81 - 79) * 7 base 12
[722] ['7', '79', '87'] -> (79 + 87) / 7 base 12
[723] ['7', '7A', '82'] -> (82 - 7A) * 7 base 12
[724] ['2', '14', '34'] -> (14 + 34) / 2 base 12
[725] ['7', '7A', '86'] -> (7A + 86) / 7 base 12
[726] ['7', '7B', '83'] -> (83 - 7B) * 7 base 12
[727] ['7', '7B', '85'] -> (7B + 85) / 7 base 12
[728] ['7', '81', '83'] -> (81 + 83) / 7 base 12
[729] ['7', '81', '85'] -> (85 - 81) * 7 base 12
[730] ['7', '82', '82'] -> (82 + 82) / 7 base 12
[731] ['7', '82', '86'] -> (86 - 82) * 7 base 12
[732] ['7', '83', '87'] -> (87 - 83) * 7 base 12
[733] ['7', '84', '88'] -> (88 - 84) * 7 base 12
[734] ['7', '85', '89'] -> (89 - 85) * 7 base 12
[735] ['2', '14', '50'] -> 50 - (14 * 2) base 12
[736] ['7', '86', '8A'] -> (8A - 86) * 7 base 12
[737] ['7', '87', '8B'] -> (8B - 87) * 7 base 12
[738] ['7', '88', '90'] -> (90 - 88) * 7 base 12
[739] ['7', '89', '91'] -> (91 - 89) * 7 base 12
[740] ['7', '8A', '92'] -> (92 - 8A) * 7 base 12
[741] ['7', '8B', '93'] -> (93 - 8B) * 7 base 12
[742] ['7', '90', '94'] -> (94 - 90) * 7 base 12
[743] ['7', '91', '95'] -> (95 - 91) * 7 base 12
[744] ['7', '92', '96'] -> (96 - 92) * 7 base 12
[745] ['7', '93', '97'] -> (97 - 93) * 7 base 12
[746] ['2', '14', '60'] -> (60 - 14) / 2 base 12
[747] ['7', '94', '98'] -> (98 - 94) * 7 base 12
[748] ['7', '95', '99'] -> (99 - 95) * 7 base 12
[749] ['7', '96', '9A'] -> (9A - 96) * 7 base 12
[750] ['7', '97', '9B'] -> (9B - 97) * 7 base 12
[751] ['7', '98', 'A0'] -> (A0 - 98) * 7 base 12
[752] ['7', '99', 'A1'] -> (A1 - 99) * 7 base 12
[753] ['7', '9A', 'A2'] -> (A2 - 9A) * 7 base 12
[754] ['7', '9B', 'A3'] -> (A3 - 9B) * 7 base 12
[755] ['7', 'A0', 'A4'] -> (A4 - A0) * 7 base 12
[756] ['7', 'A1', 'A5'] -> (A5 - A1) * 7 base 12
[757] ['2', '14', '74'] -> (74 / 2) - 14 base 12
[758] ['7', 'A2', 'A6'] -> (A6 - A2) * 7 base 12
[759] ['7', 'A3', 'A7'] -> (A7 - A3) * 7 base 12
[760] ['7', 'A4', 'A8'] -> (A8 - A4) * 7 base 12
[761] ['7', 'A5', 'A9'] -> (A9 - A5) * 7 base 12
[762] ['7', 'A6', 'AA'] -> (AA - A6) * 7 base 12
[763] ['7', 'A7', 'AB'] -> (AB - A7) * 7 base 12
[764] ['7', 'A8', 'B0'] -> (B0 - A8) * 7 base 12
[765] ['7', 'A9', 'B1'] -> (B1 - A9) * 7 base 12
[766] ['7', 'AA', 'B2'] -> (B2 - AA) * 7 base 12
[767] ['7', 'AB', 'B3'] -> (B3 - AB) * 7 base 12
[768] ['2', '15', '1A'] -> (1A / 2) + 15 base 12
[769] ['7', 'B0', 'B4'] -> (B4 - B0) * 7 base 12
[770] ['7', 'B1', 'B5'] -> (B5 - B1) * 7 base 12
[771] ['7', 'B2', 'B6'] -> (B6 - B2) * 7 base 12
[772] ['7', 'B3', 'B7'] -> (B7 - B3) * 7 base 12
[773] ['7', 'B4', 'B8'] -> (B8 - B4) * 7 base 12
[774] ['7', 'B5', 'B9'] -> (B9 - B5) * 7 base 12
[775] ['7', 'B6', 'BA'] -> (BA - B6) * 7 base 12
[776] ['7', 'B7', 'BB'] -> (BB - B7) * 7 base 12
[777] ['8', '8', '23'] -> (8 / 8) + 23 base 12
[778] ['8', '8', '25'] -> 25 - (8 / 8) base 12
[779] ['1', '3', '73'] -> (73 / 3) - 1 base 12
[780] ['2', '15', '27'] -> (27 - 15) * 2 base 12
[781] ['8', '8', '30'] -> (8 * 8) - 30 base 12
[782] ['8', '8', '78'] -> 78 - (8 * 8) base 12
[783] ['8', '9', '38'] -> (8 * 9) - 38 base 12
[784] ['8', '9', '84'] -> 84 - (8 * 9) base 12
[785] ['8', 'A', '12'] -> (A - 8) * 12 base 12
[786] ['8', 'A', '44'] -> (8 * A) - 44 base 12
[787] ['8', 'A', '48'] -> 48 / (A - 8) base 12
[788] ['8', 'A', '90'] -> 90 - (8 * A) base 12
[789] ['8', 'B', '50'] -> (8 * B) - 50 base 12
[790] ['8', 'B', '70'] -> 70 / (B - 8) base 12
[791] ['2', '15', '33'] -> (15 + 33) / 2 base 12
[792] ['8', 'B', '98'] -> 98 - (8 * B) base 12
[793] ['8', 'B', 'B4'] -> (B4 / 8) + B base 12
[794] ['8', '10', '58'] -> (10 * 8) - 58 base 12
[795] ['8', '10', '94'] -> 94 / (10 - 8) base 12
[796] ['8', '10', 'A4'] -> A4 - (10 * 8) base 12
[797] ['8', '10', 'A8'] -> (A8 / 8) + 10 base 12
[798] ['8', '11', '64'] -> (11 * 8) - 64 base 12
[799] ['8', '11', 'A0'] -> (A0 / 8) + 11 base 12
[800] ['8', '11', 'B0'] -> B0 - (11 * 8) base 12
[801] ['8', '11', 'B8'] -> B8 / (11 - 8) base 12
[802] ['2', '15', '52'] -> 52 - (15 * 2) base 12
[803] ['8', '12', '70'] -> (12 * 8) - 70 base 12
[804] ['8', '12', '94'] -> (94 / 8) + 12 base 12
[805] ['8', '12', 'B8'] -> B8 - (12 * 8) base 12
[806] ['8', '13', '78'] -> (13 * 8) - 78 base 12
[807] ['8', '13', '88'] -> (88 / 8) + 13 base 12
[808] ['8', '14', '22'] -> (14 / 8) + 22 base 12
[809] ['8', '14', '26'] -> 26 - (14 / 8) base 12
[810] ['8', '14', '80'] -> (80 / 8) + 14 base 12
[811] ['8', '14', '84'] -> (14 * 8) - 84 base 12
[812] ['8', '15', '74'] -> (74 / 8) + 15 base 12
[813] ['2', '15', '61'] -> (61 - 15) / 2 base 12
[814] ['8', '15', '90'] -> (15 * 8) - 90 base 12
[815] ['8', '16', '68'] -> (68 / 8) + 16 base 12
[816] ['8', '16', '98'] -> (16 * 8) - 98 base 12
[817] ['8', '17', '60'] -> (60 / 8) + 17 base 12
[818] ['8', '17', 'A4'] -> (17 * 8) - A4 base 12
[819] ['8', '18', '54'] -> (54 / 8) + 18 base 12
[820] ['8', '18', 'B0'] -> (18 * 8) - B0 base 12
[821] ['8', '19', '48'] -> (48 / 8) + 19 base 12
[822] ['8', '19', 'B8'] -> (19 * 8) - B8 base 12
[823] ['8', '1A', '40'] -> (40 / 8) + 1A base 12
[824] ['2', '15', '76'] -> (76 / 2) - 15 base 12
[825] ['8', '1B', '34'] -> (34 / 8) + 1B base 12
[826] ['8', '20', '21'] -> (20 / 8) + 21 base 12
[827] ['8', '20', '27'] -> 27 - (20 / 8) base 12
[828] ['8', '20', '28'] -> (28 / 8) + 20 base 12
[829] ['8', '28', '28'] -> 28 - (28 / 8) base 12
[830] ['8', '29', '34'] -> 29 - (34 / 8) base 12
[831] ['8', '2A', '40'] -> 2A - (40 / 8) base 12
[832] ['8', '2B', '48'] -> 2B - (48 / 8) base 12
[833] ['8', '30', '54'] -> 30 - (54 / 8) base 12
[834] ['8', '31', '60'] -> 31 - (60 / 8) base 12
[835] ['2', '16', '17'] -> (16 / 2) + 17 base 12
[836] ['8', '32', '68'] -> 32 - (68 / 8) base 12
[837] ['8', '33', '74'] -> 33 - (74 / 8) base 12
[838] ['8', '34', '80'] -> 34 - (80 / 8) base 12
[839] ['8', '35', '88'] -> 35 - (88 / 8) base 12
[840] ['8', '36', '94'] -> 36 - (94 / 8) base 12
[841] ['8', '37', 'A0'] -> 37 - (A0 / 8) base 12
[842] ['8', '38', 'A8'] -> 38 - (A8 / 8) base 12
[843] ['8', '39', 'B4'] -> 39 - (B4 / 8) base 12
[844] ['8', '69', 'BB'] -> (69 + BB) / 8 base 12
[845] ['8', '6A', 'BA'] -> (6A + BA) / 8 base 12
[846] ['2', '16', '18'] -> (18 / 2) + 16 base 12
[847] ['8', '6B', 'B9'] -> (6B + B9) / 8 base 12
[848] ['8', '70', 'B8'] -> (70 + B8) / 8 base 12
[849] ['8', '71', 'B7'] -> (71 + B7) / 8 base 12
[850] ['8', '72', 'B6'] -> (72 + B6) / 8 base 12
[851] ['8', '73', 'B5'] -> (73 + B5) / 8 base 12
[852] ['8', '74', 'B4'] -> (74 + B4) / 8 base 12
[853] ['8', '75', 'B3'] -> (75 + B3) / 8 base 12
[854] ['8', '76', 'B2'] -> (76 + B2) / 8 base 12
[855] ['8', '77', 'B1'] -> (77 + B1) / 8 base 12
[856] ['8', '78', 'B0'] -> (78 + B0) / 8 base 12
[857] ['2', '16', '1B'] -> (1B * 2) - 16 base 12
[858] ['8', '79', 'AB'] -> (79 + AB) / 8 base 12
[859] ['8', '7B', 'A9'] -> (7B + A9) / 8 base 12
[860] ['8', '80', 'A8'] -> (80 + A8) / 8 base 12
[861] ['8', '81', 'A7'] -> (81 + A7) / 8 base 12
[862] ['8', '82', 'A6'] -> (82 + A6) / 8 base 12
[863] ['8', '83', 'A5'] -> (83 + A5) / 8 base 12
[864] ['8', '84', 'A4'] -> (84 + A4) / 8 base 12
[865] ['8', '85', 'A3'] -> (85 + A3) / 8 base 12
[866] ['8', '87', 'A1'] -> (87 + A1) / 8 base 12
[867] ['8', '88', 'A0'] -> (88 + A0) / 8 base 12
[868] ['2', '16', '28'] -> (28 - 16) * 2 base 12
[869] ['8', '89', '9B'] -> (89 + 9B) / 8 base 12
[870] ['8', '8A', '9A'] -> (8A + 9A) / 8 base 12
[871] ['8', '8B', '99'] -> (8B + 99) / 8 base 12
[872] ['8', '90', '98'] -> (90 + 98) / 8 base 12
[873] ['8', '91', '97'] -> (91 + 97) / 8 base 12
[874] ['8', '92', '96'] -> (92 + 96) / 8 base 12
[875] ['8', '93', '95'] -> (93 + 95) / 8 base 12
[876] ['8', '94', '94'] -> (94 + 94) / 8 base 12
